1.66163	0.302115	0	1.35952
1.65913	0.301659	0	1.35747
1.85836	0.452034	0	1.40633
1.76056	0.402414	0	1.35815
1.7094	0.351936	0	1.30719
1.80995	0.402212	0	1.40774
1.70854	0.40201	0	1.30653
1.90859	0.50226	0	1.40633
1.80814	0.452034	0	1.3561
1.80905	0.40201	0	1.40704
1.65996	0.402414	0	1.25755
1.60966	0.402414	0	1.20724
1.80905	0.452261	0	1.35678
1.90667	0.451581	0	1.45509
1.80814	0.401808	0	1.40633
1.85836	0.452034	0	1.40633
1.85836	0.452034	0	1.40633
1.71026	0.452716	0	1.20724
1.65996	0.402414	0	1.25755
1.85836	0.452034	0	1.40633
1.46169	0.302419	0	1.15927
1.70854	0.452261	0	1.25628
1.7094	0.402212	0	1.30719
1.90763	0.451807	0	1.45582
1.71026	0.402414	0	1.30785
1.70854	0.40201	0	1.30653
1.6608	0.35229	0	1.30851
1.91051	0.502765	0	1.40774
1.7094	0.402212	0	1.30719
1.95685	0.501756	0	1.45509
1.61047	0.301963	0	1.30851
1.80814	0.401808	0	1.40633
1.65996	0.402414	0	1.25755
1.75791	0.452034	0	1.30588
1.8593	0.40201	0	1.40704
1.6608	0.452944	0	1.20785
1.95783	0.451807	0	1.50602
1.65996	0.452716	0	1.20724
1.80723	0.451807	0	1.35542
1.85743	0.451807	0	1.40562
1.8593	0.452261	0	1.40704
1.85743	0.451807	0	1.40562
1.61047	0.402617	0	1.20785
1.7094	0.402212	0	1.30719
1.75879	0.351759	0	1.40704
1.71026	0.402414	0	1.30785
1.80814	0.452034	0	1.3561
2.00501	0.501253	0	1.50376
1.80723	0.401606	0	1.35542
1.95587	0.451354	0	1.50451
1.80995	0.452489	0	1.35747
2.00702	0.551932	0	1.45509
1.75879	0.452261	0	1.30653
1.7094	0.402212	0	1.30719
1.80905	0.452261	0	1.30653
1.8593	0.502513	0	1.35678
1.6608	0.402617	0	1.25818
1.65996	0.402414	0	1.25755
1.70854	0.351759	0	1.35678
1.80905	0.452261	0	1.35678
1.76056	0.402414	0	1.30785
1.85743	0.351406	0	1.50602
1.71026	0.402414	0	1.30785
1.90763	0.502008	0	1.40562
1.90763	0.502008	0	1.35542
2.05308	0.500751	0	1.55233
2.00904	0.452034	0	1.55701
1.90763	0.451807	0	1.45582
2.0572	0.401405	0	1.6558
1.76145	0.402617	0	1.35883
