0.21	1.53
0.2	1.53
0.22	1.55
0.21	1.57
0.21	1.59
0.18	1.67
0.2	1.61
0.2	1.58
0.17	1.65
0.19	1.59
0.19	1.57
0.19	1.6
0.22	1.53
0.19	1.62
0.19	1.75
0.17	1.79
0.17	1.71
0.17	1.68
0.2	1.64
0.19	1.68
0.18	1.62
0.2	1.61
0.18	1.74
0.2	1.72
0.2	1.74
0.24	1.67
0.2	1.72
0.21	1.68
0.15	1.62
0.19	1.7
0.2	1.65
0.2	1.78
0.17	1.68
0.16	1.69
0.17	1.75
0.19	1.69
0.17	1.63
0.19	1.66
0.18	1.65
0.17	1.74
0.22	1.75
0.18	1.74
0.19	1.66
0.19	1.7
0.17	1.71
0.2	1.77
0.2	1.7
0.16	1.65
0.19	1.68
0.2	1.63
0.21	1.71
0.2	1.81
0.19	1.75
0.18	1.75
0.17	1.7
0.22	1.7
0.22	1.62
0.18	1.63
0.19	1.78
0.18	1.72
0.22	1.74
0.2	1.63
0.22	1.67
0.19	1.73
0.19	1.78
0.22	1.67
0.2	1.73
0.18	1.76
0.2	1.67
0.2	1.6
0.22	1.66
0.17	1.68
0.18	1.74
0.2	1.74
0.22	1.76
0.2	1.72
0.2	1.67
0.18	1.68
0.17	1.76
0.19	1.7
0.18	1.69
0.17	1.72
0.17	1.69
0.24	1.64
0.17	1.7
0.2	1.77
0.21	1.69
0.18	1.71
0.2	1.74
0.21	1.73
0.21	1.72
0.19	1.64
0.19	1.66
0.21	1.81
0.18	1.74
0.19	1.64
0.19	1.73
0.19	1.71
0.18	1.69
0.16	1.55
0.22	1.67
0.18	1.69
0.19	1.68
0.2	1.64
0.2	1.61
0.18	1.66
0.2	1.72
