0.55	3.04
0.13	0.89
0.54	2.63
0.63	3.36
0.21	1.28
0.41	2.2
0.68	3.53
0.22	1.43
0.35	2.2
0.56	3.03
0.28	1.55
0.3	1.97
0.56	3.26
0.29	1.8
0.22	1.33
0.67	3.54
0.35	2.29
0.22	1.53
0.7	3.86
0.36	2.28
0.14	0.92
0.66	3.65
0.32	2.03
0.13	0.81
0.65	3.75
0.39	2.35
0.1	0.86
0.61	3.25
0.08	0.69
0.68	3.8
0.38	2.34
0.05	0.52
0.69	3.84
0.45	2.63
0.11	0.79
0.76	4.1
0.49	2.76
0.08	0.68
0.7	4.07
0.47	2.73
0.03	0.39
0.73	3.9
0.44	2.5
0.03	0.4
0.72	3.8
0.5	3.01
0.04	0.39
0.66	3.99
0.55	3.28
0.03	0.41
0.74	3.95
0.53	3.41
0.04	0.41
0.62	3.65
0.34	2.32
0.11	0.69
0.63	3.39
0.46	2.88
0.08	0.67
0.65	3.76
0.54	3.01
0.08	0.68
0.64	3.58
0.07	0.57
0.64	3.81
0.58	3.48
0.04	0.44
0.44	2.53
