0.01	0.17
0.01	0.18
0.02	0.15
0.02	0.15
0.01	0.16
0.01	0.14
0.02	0.12
0.01	0.13
0	0.12
0.01	0.1
0.02	0.09
0.02	0.11
0.01	0.11
0.01	0.1
0	0.1
0.01	0.11
0.01	0.13
0.01	0.13
0	0.12
0.01	0.11
0.01	0.13
0	0.11
0.02	0.1
0.02	0.12
0.01	0.1
0.01	0.1
0.01	0.1
0.01	0.13
0.01	0.11
0.03	0.11
0	0.12
0.02	0.09
0.01	0.11
0.01	0.1
0.01	0.11
0.01	0.12
0.01	0.12
0.01	0.12
0.02	0.1
0.01	0.11
0.01	0.12
0.01	0.1
0.01	0.11
0.01	0.12
0.01	0.12
0.01	0.1
0.01	0.12
0.02	0.11
0	0.1
0.02	0.11
0.01	0.12
0.01	0.11
0.01	0.11
0.01	0.11
0.01	0.11
0.01	0.12
0.01	0.1
0.01	0.1
0.01	0.11
0.02	0.1
0.01	0.11
0.01	0.09
0.01	0.1
0.01	0.12
0.02	0.12
0	0.12
0.01	0.1
0.02	0.11
0.01	0.09
0.01	0.1
0.02	0.11
0.02	0.11
0.01	0.11
0.01	0.12
0.01	0.13
0.01	0.11
0.01	0.12
0.01	0.11
0.01	0.11
0.01	0.1
0.01	0.14
0.01	0.12
0.01	0.12
0.02	0.1
0.01	0.11
0.01	0.12
0.01	0.12
0.01	0.1
0.01	0.13
0.01	0.11
0.01	0.12
0.02	0.11
0.01	0.13
0.01	0.11
0.01	0.12
0.02	0.11
0.01	0.12
0.01	0.1
0.02	0.11
0.01	0.1
0.02	0.12
0	0.11
0.02	0.12
0.01	0.1
0	0.11
0.01	0.1
0.01	0.12
0.03	0.12
0.01	0.1
0.01	0.12
0.01	0.13
0.01	0.13
0.01	0.12
0	0.11
0.02	0.12
0.01	0.13
0.01	0.12
0.01	0.15
0.02	0.11
0.01	0.13
0.01	0.13
0.01	0.12
0.03	0.11
0.01	0.14
0.01	0.14
0.01	0.13
0.01	0.15
0.01	0.13
0.01	0.12
0.01	0.15
0.02	0.14
0.01	0.11
0	0.15
0.01	0.11
0.01	0.15
0.01	0.13
0.01	0.14
0.01	0.12
0.01	0.13
0.01	0.15
0.01	0.12
0.02	0.13
0.02	0.14
0.01	0.15
0.01	0.12
0	0.14
0.02	0.12
0.01	0.13
0.01	0.13
0.02	0.15
0.01	0.13
0.01	0.12
0.01	0.13
0.02	0.14
0.02	0.12
0.01	0.13
0.01	0.15
0.02	0.13
0	0.12
0.01	0.12
0.01	0.15
0.01	0.15
0.01	0.12
0.01	0.12
0.01	0.12
0.01	0.13
0.02	0.13
0.01	0.12
0.01	0.11
0.01	0.12
0.01	0.13
0.01	0.12
0	0.15
0.02	0.12
0	0.13
0.01	0.14
0.01	0.11
0.01	0.14
0.02	0.14
0.01	0.13
0.02	0.14
0.01	0.12
0.01	0.15
0.02	0.12
0.01	0.14
0.01	0.14
0.01	0.13
0.01	0.12
0.01	0.14
0.01	0.13
0.02	0.13
0.02	0.13
0.01	0.13
0.01	0.12
0.01	0.13
0.01	0.14
0.02	0.13
0.01	0.11
0.01	0.12
0	0.14
0.02	0.14
0	0.12
0.02	0.16
0.01	0.13
0.01	0.13
0.01	0.14
0.01	0.14
0.01	0.14
0.01	0.13
0.01	0.14
0.01	0.12
0.01	0.16
0.02	0.11
0.01	0.12
0.02	0.13
0.01	0.12
0.02	0.14
0.01	0.13
0.01	0.14
0.01	0.15
0.01	0.11
0.02	0.12
0.01	0.13
0.01	0.14
0.01	0.12
0.02	0.12
0.01	0.12
0.01	0.13
0.01	0.14
0.01	0.13
0.01	0.13
0.01	0.12
0.01	0.12
0.01	0.13
0.02	0.14
0.01	0.12
0.01	0.14
0.01	0.13
0.02	0.12
0.01	0.13
0.01	0.12
0.01	0.13
0.01	0.12
0.01	0.15
0.01	0.12
0.02	0.12
0.01	0.14
0.02	0.15
0.01	0.13
0.01	0.14
0.02	0.14
0.02	0.12
0.01	0.14
0.01	0.12
0.02	0.13
0.01	0.13
0.01	0.13
0.01	0.14
0.01	0.11
0.01	0.13
0.01	0.13
0.01	0.12
0.01	0.14
0.01	0.14
0.02	0.14
0.02	0.14
0.01	0.13
0.01	0.12
0.01	0.13
0.01	0.13
0.01	0.13
0.01	0.14
0.01	0.14
0.01	0.14
0.01	0.13
0.01	0.13
0.01	0.13
0	0.13
0.01	0.13
0.01	0.11
0.01	0.11
0.02	0.14
0.01	0.12
0.01	0.14
0.01	0.12
0.02	0.13
0.01	0.13
0.01	0.11
0.01	0.14
0	0.12
0.02	0.12
0.01	0.13
0.01	0.12
0.02	0.1
0.01	0.13
0.01	0.11
0.01	0.12
0.01	0.12
0.02	0.13
0.01	0.14
0.01	0.12
0.01	0.12
0.01	0.14
0.01	0.14
0.02	0.13
0	0.13
0.01	0.11
0.01	0.11
0.01	0.13
0.01	0.15
0.02	0.14
0.01	0.17
