1.37352	0.112721	0	1.2608
1.48955	0.175241	0	1.31431
1.88648	0.141903	0	1.74457
1.64578	0.137845	0	1.50794
1.3904	0.125261	0	1.26514
1.57723	0.11266	0	1.46457
1.58565	0.112664	0	1.47298
1.58207	0.112707	0	1.46936
1.53923	0.104284	0	1.43078
1.62388	0.116886	0	1.50699
1.45254	0.100175	0	1.35237
1.65269	0.150244	0	1.50244
1.31046	0.104336	0	1.20195
1.63989	0.204465	0	1.41456
1.62826	0.133601	0	1.49466
1.60745	0.129431	0	1.47384
1.71572	0.116886	0	1.59883
1.54809	0.125183	0	1.41874
1.51983	0.100209	0	1.41545
1.64064	0.112716	0	1.52793
1.30975	0.112622	0	1.19713
1.39376	0.0834585	0	1.30613
1.36517	0.100196	0	1.26498
1.43936	0.125162	0	1.31003
1.53673	0.116925	0	1.4198
2.01244	0.263037	0	1.74523
1.88372	0.158717	0	1.725
