5.8	8.5
7.18	10.7
6.85	10.35
5.64	8.7
6.59	10.15
6.32	9.54
5.99	8.89
6	9.13
6.31	9.65
6.19	9.33
5.31	8.15
6.27	9.52
5.48	8.49
5.83	8.69
5.96	9.39
4.54	7.32
5.72	8.95
5.83	8.96
5.55	8.76
6.07	9.64
6.33	9.87
5.49	8.82
6.5	10.19
5.73	9.1
5.91	8.92
6.67	10.48
5.92	9.39
6.39	9.97
6.54	10.29
6.33	9.88
6.61	10.34
6.66	10.39
5.94	9.3
6.55	10.44
6.47	10.37
6.47	10.43
6.48	10.27
6.68	10.51
6.58	10.38
6.65	10.49
6.63	10.73
6.44	10.39
6.66	10.53
6.55	10.21
6.11	9.72
6.1	9.66
5.84	9.13
6.6	10.14
6.37	10.08
6.09	9.56
6.14	9.89
5.33	8.66
6.59	10.49
5.79	9.38
5.85	9.21
6.19	9.8
5.74	9.23
6.48	10.29
6.53	10.14
6.5	10.23
6.66	10.16
6.42	10.52
6.47	10.35
6.55	10.3
6.03	9.79
6.44	10.24
6.64	10.48
5.99	9.52
6.28	10.12
6.39	9.87
6.15	9.68
6.31	9.82
6.28	9.69
6.2	9.92
5.02	7.79
