3.91955	0.051573	0	3.8164
1.51594	0.0522739	0	1.46367
2.24075	0	0	2.18864
2.03125	0.0520833	0	1.92708
1.51912	0	0	1.46674
1.82482	0.0521376	0	1.77268
1.04657	0	0	0.994244
1.78478	0.0524934	0	1.67979
1.36197	0	0	1.36197
1.94328	0	0	1.83824
2.62192	0.0524384	0	2.51704
2.36345	0	0	2.36345
2.30729	0.0524384	0	2.14997
2.46331	0.0524109	0	2.35849
2.41724	0	0	2.36469
2.52499	0	0	2.47238
2.92428	0.0522193	0	2.81984
1.83824	0	0	1.83824
1.68067	0.052521	0	1.57563
2.00952	0.0528821	0	1.90375
2.97806	0	0	2.92581
1.93413	0.0522739	0	1.82959
1.83824	0	0	1.78571
2	0.0526316	0	1.89474
3.3543	0	0	3.24948
1.87305	0.0520291	0	1.76899
2.00105	0	0	1.94839
3.41566	0.0525486	0	3.25801
1.62815	0	0	1.62815
3.13972	0	0	3.03506
1.7942	0	0	1.74142
3.1804	0.0521376	0	3.07612
3.1463	0.0524384	0	3.04143
1.78759	0	0	1.68244
2.58031	0	0	2.52765
3.24777	0.0523834	0	3.14301
3.07933	0	0	3.02714
1.67539	0.052356	0	1.57068
3.49869	0	0	3.39426
2.36593	0.0525762	0	2.15563
1.78197	0	0	1.67715
2.25249	0.0523834	0	2.14772
2.2187	0	0	2.06022
1.94737	0.0526316	0	1.78947
2.29286	0	0	2.24075
