0.05	1.03
0.07	1.11
0.05	1.09
0.05	1.1
0.07	1.09
0.05	1.14
0.07	1.16
0.06	1.15
0.08	1.11
0.06	1.22
0.07	1.28
0.06	1.19
0.06	1.18
0.06	1.18
0.06	1.25
0.05	1.26
0.06	1.26
0.08	1.26
0.06	1.28
0.06	1.31
0.06	1.27
0.05	1.2
0.07	1.24
0.04	1.23
0.05	1.22
0.06	1.24
0.05	1.26
0.05	1.27
0.06	1.29
0.06	1.21
0.04	1.22
0.06	1.2
0.08	1.14
0.04	1.25
0.05	1.29
0.06	1.32
0.05	1.16
0.07	1.27
0.06	1.26
0.06	1.21
0.05	1.27
0.06	1.23
0.07	1.24
0.05	1.25
0.05	1.28
0.05	1.24
0.05	1.26
0.05	1.26
0.07	1.25
0.05	1.23
0.05	1.27
0.05	1.26
0.05	1.24
0.06	1.26
0.05	1.17
0.05	1.17
0.06	1.34
0.06	1.27
0.06	1.29
0.06	1.25
0.06	1.28
0.05	1.26
0.06	1.27
0.04	1.13
