0.05	1.1
0.05	1.07
0.04	0.96
0.06	1
0.03	1.07
0.07	1.19
0.05	1.2
0.07	1.39
0.04	1.36
0.06	1.35
0.03	1.33
0.03	1.43
0.04	1.44
0.05	1.5
0.05	1.37
0.04	1.38
0.05	1.33
0.03	1.34
0.04	1.39
0.05	1.44
0.04	1.35
0.06	1.51
0.04	1.42
0.06	1.36
0.04	1.37
0.05	1.33
0.02	1.32
0.02	1.54
0.04	1.46
0.03	1.4
0.06	1.4
0.05	1.32
0.04	1.41
0.04	1.37
0.04	1.49
0.04	1.42
0.06	1.38
0.04	1.31
0.02	1.42
0.04	1.52
0.02	1.34
0.04	1.3
0.06	1.35
0.06	1.5
0.04	1.42
0.04	1.47
0.04	1.42
0.04	1.38
0.07	1.49
0.03	1.37
0.05	1.43
0.03	1.46
0.02	1.43
0.06	1.43
0.07	1.59
0.02	1.44
0.03	1.55
0.05	1.29
0.07	1.34
0.06	1.47
0.03	1.44
