1.40916	0.301963	0	1.1072
1.51057	0.40282	0	1.10775
1.61047	0.100654	0	1.50981
2.05205	0.3003	0	1.75175
1.1128	0.101163	0	0.961052
1.75791	0.351582	0	1.40633
1.46096	0.151134	0	1.30982
1.85557	0.401204	0	1.45436
1.41058	0.100756	0	1.25945
2.05103	0.350175	0	1.70085
1.2109	0.0504541	0	1.16044
1.85743	0.401606	0	1.45582
1.46022	0.100705	0	1.35952
1.80814	0.452034	0	1.30588
1.7094	0.15083	0	1.55857
1.7094	0.201106	0	1.5083
1.75791	0.301356	0	1.45655
1.26072	0.151286	0	1.059
1.75703	0.451807	0	1.30522
1.01163	0	0	1.01163
1.60804	0.301508	0	1.30653
1.41129	0.15121	0	1.26008
1.80814	0.25113	0	1.55701
1.51057	0.100705	0	1.35952
1.60723	0.200904	0	1.40633
1.31114	0.100857	0	1.15986
1.7094	0.251383	0	1.45802
1.412	0.0504286	0	1.36157
1.70768	0.351582	0	1.3561
1.41058	0.151134	0	1.25945
1.85743	0.401606	0	1.45582
1.75791	0.200904	0	1.55701
1.46096	0.201511	0	1.20907
1.56093	0.40282	0	1.15811
1.36089	0.15121	0	1.20968
1.51134	0.251889	0	1.25945
1.36157	0.100857	0	1.26072
2.00702	0.351229	0	1.6558
1.91147	0.150905	0	1.71026
1.90859	0.301356	0	1.60723
1.66331	0.15121	0	1.5121
1.91147	0.402414	0	1.50905
1.66331	0.100806	0	1.5625
2.10843	0.351406	0	1.70683
1.6129	0.100806	0	1.46169
1.6129	0.302419	0	1.31048
1.8621	0.201309	0	1.6608
1.9598	0.201005	0	1.75879
1.61372	0.201715	0	1.412
1.71371	0.201613	0	1.5121
2.10738	0.401405	0	1.6558
1.71198	0.100705	0	1.61128
2.10738	0.401405	0	1.70597
1.76145	0.150981	0	1.61047
2.05823	0.251004	0	1.80723
1.56408	0.151362	0	1.41271
1.86117	0.301811	0	1.55936
1.66247	0.201511	0	1.46096
2.05617	0.401204	0	1.65496
1.66415	0.100857	0	1.51286
1.91147	0.352113	0	1.55936
1.76145	0.150981	0	1.61047
2.20441	0.250501	0	1.95391
1.90955	0.201005	0	1.70854
1.90859	0.25113	0	1.60723
1.95881	0.301356	0	1.65746
1.76145	0.150981	0	1.56014
2.0572	0.301054	0	1.75615
1.61372	0.100857	0	1.46243
2.20551	0.401003	0	1.80451
1.51362	0.100908	0	1.41271
1.86117	0.301811	0	1.55936
1.66331	0.100806	0	1.5625
2.15755	0.351229	0	1.80632
1.85185	0.15015	0	1.7017
1.7094	0.402212	0	1.25691
1.66247	0.100756	0	1.56171
1.76322	0.251889	0	1.51134
2.00904	0.200904	0	1.75791
1.71285	0.251889	0	1.46096
1.80905	0.251256	0	1.55779
1.76322	0.201511	0	1.56171
1.71285	0.251889	0	1.46096
1.66415	0.100857	0	1.51286
1.91051	0.251383	0	1.65913
1.5625	0.100806	0	1.46169
1.86117	0.352113	0	1.50905
1.51362	0.151362	0	1.36226
2.3023	0.4004	0	1.85185
1.56329	0.0504286	0	1.51286
2.15431	0.300601	0	1.85371
1.36433	0	0	1.31379
2.30346	0.400601	0	1.90285
1.46391	0.0504796	0	1.41343
1.90955	0.301508	0	1.60804
1.81269	0.100705	0	1.71198
2.00702	0.250878	0	1.70597
1.81178	0.201309	0	1.61047
1.71112	0.251636	0	1.40916
1.61372	0.302572	0	1.26072
1.91051	0.100553	0	1.80995
2.10843	0.301205	0	1.80723
1.51439	0.100959	0	1.36295
2.25338	0.300451	0	1.90285
1.56408	0.151362	0	1.41271
2.20551	0.250627	0	1.90476
1.81087	0.201207	0	1.60966
2.15539	0.401003	0	1.75439
1.90955	0.0502513	0	1.80905
1.95881	0.301356	0	1.60723
1.61453	0.0504541	0	1.56408
1.95881	0.351582	0	1.60723
1.83805	0.0993542	0	1.7387
1.90381	0.350701	0	1.55311
1.80995	0.201106	0	1.60885
1.86023	0.251383	0	1.60885
1.81178	0.251636	0	1.50981
1.86023	0.15083	0	1.7094
2.00803	0.351406	0	1.65663
1.90763	0.150602	0	1.75703
1.81087	0.352113	0	1.40845
1.71285	0.0503778	0	1.66247
2.10632	0.401204	0	1.70512
1.66331	0.100806	0	1.5625
1.76234	0.302115	0	1.46022
1.56329	0.151286	0	1.412
1.86117	0.301811	0	1.55936
1.81087	0.100604	0	1.71026
1.71026	0.352113	0	1.35815
1.6129	0.0504032	0	1.5625
1.90955	0.301508	0	1.50754
1.71198	0.20141	0	1.51057
2.00702	0.351229	0	1.6558
1.91147	0.301811	0	1.60966
1.66163	0.251762	0	1.40987
1.85836	0.351582	0	1.50678
1.56329	0.100857	0	1.46243
1.95783	0.351406	0	1.60643
1.81269	0.100705	0	1.71198
1.8593	0.301508	0	1.50754
1.81178	0.100654	0	1.71112
2.05823	0.351406	0	1.70683
1.41343	0.151439	0	1.26199
1.95881	0.25113	0	1.65746
1.76145	0.150981	0	1.61047
2.10632	0.401204	0	1.65496
1.86023	0.15083	0	1.65913
1.86023	0.351936	0	1.5083
1.8593	0.201005	0	1.65829
1.95881	0.301356	0	1.65746
