#ops,ops/sec,mb/sec,us/op,ms/op
539060,53898.783,210.5,0,0.0
188536,18850.976,73.6,0,0.0
200241,20021.423,78.2,0,0.0
197832,19781.434,77.2,0,0.0
202738,20272.235,79.1,0,0.0
190693,19067.689,74.4,0,0.0
226942,22692.380,88.6,0,0.0
212506,21247.882,83.0,0,0.0
192988,19296.332,75.3,0,0.0
234602,23457.573,91.6,0,0.0
230254,23022.699,89.9,0,0.0
260766,26073.727,101.8,0,0.0
272458,27242.831,106.4,0,0.0
236945,23692.417,92.5,0,0.0
237032,23701.339,92.5,0,0.0
219618,21959.161,85.7,0,0.0
253085,25305.357,98.8,0,0.0
244882,24485.071,95.6,0,0.0
207209,20717.983,80.9,0,0.0
252936,25290.133,98.8,0,0.0
275277,27523.379,107.5,0,0.0
215322,21528.439,84.1,0,0.0
242172,24213.568,94.5,0,0.0
255488,25544.350,99.8,0,0.0
236812,23677.833,92.5,0,0.0
248992,24895.600,97.2,0,0.0
246627,24659.253,96.3,0,0.0
192177,19213.081,75.0,0,0.0
246263,24624.603,96.1,0,0.0
241994,24197.614,94.5,0,0.0
232582,23256.065,90.8,0,0.0
248301,24827.652,96.9,0,0.0
230496,23047.664,90.0,0,0.0
210210,21019.508,82.1,0,0.0
234568,26060.858,101.8,0,0.0
