#ops,ops/sec,mb/sec,us/op,ms/op
1024,102.300,99.1,0,0.0
1158,115.692,115.7,0,0.0
1165,116.390,116.4,0,0.0
1149,114.792,114.8,0,0.0
1140,113.892,113.9,0,0.0
1136,113.493,113.5,0,0.0
1130,112.893,112.9,0,0.0
1154,115.291,115.3,0,0.0
1147,114.592,114.6,0,0.0
1158,115.691,115.7,0,0.0
1149,114.791,114.8,0,0.0
1140,113.892,113.9,0,0.0
1136,113.493,113.5,0,0.0
1138,113.693,113.7,0,0.0
1134,113.293,113.3,0,0.0
1154,115.291,115.3,0,0.0
1151,114.990,115.0,0,0.0
1144,114.293,114.3,0,0.0
1129,112.793,112.8,0,0.0
1130,112.893,112.9,0,0.0
1130,112.893,112.9,0,0.0
1143,114.192,114.2,0,0.0
1147,114.592,114.6,0,0.0
1147,114.592,114.6,0,0.0
1139,113.792,113.8,0,0.0
1131,112.993,113.0,0,0.0
1120,111.894,111.9,0,0.0
681,113.396,113.4,0,0.0
