0.7	0.15
1.27	0.07
0.03	0.08
0.03	0.08
0.03	0.06
0.04	0.09
0.02	0.07
0.03	0.08
0.02	0.07
0.03	0.08
0.04	0.08
0.02	0.08
0.02	0.08
0.02	0.07
0.02	0.08
0.03	0.08
0.03	0.08
0.02	0.09
0.02	0.09
0.03	0.07
0.03	0.07
0.04	0.08
0.02	0.07
0.03	0.07
0.02	0.08
0.02	0.07
0.03	0.08
0.02	0.08
0.02	0.07
0.03	0.08
0.03	0.08
0.04	0.07
0.02	0.08
0.03	0.06
0.03	0.09
0.03	0.07
0.03	0.07
0.02	0.08
0.03	0.07
0.01	0.07
0.02	0.07
0.02	0.09
0.03	0.07
0.01	0.11
0.03	0.08
0.03	0.08
0.03	0.07
0.02	0.09
0.03	0.07
0.03	0.08
0.03	0.08
0.03	0.07
0.02	0.07
0.04	0.08
0.02	0.08
0.02	0.07
0.02	0.07
0.02	0.08
0.03	0.07
0.03	0.07
0.03	0.09
0.03	0.08
0.03	0.08
0.02	0.08
0.03	0.08
0.03	0.09
0.02	0.06
0.03	0.07
0.03	0.08
0.02	0.08
0.02	0.09
0.03	0.08
0.03	0.07
0.02	0.07
0.03	0.07
0.04	0.07
0.02	0.09
0.03	0.07
0.02	0.09
0.03	0.07
0.03	0.08
0.03	0.09
0.02	0.07
0.03	0.08
0.02	0.08
0.02	0.07
0.03	0.07
0.02	0.08
0.03	0.07
0.03	0.08
0.03	0.08
0.02	0.07
0.02	0.08
0.03	0.07
0.03	0.06
0.03	0.08
0.03	0.09
0.02	0.08
0.03	0.07
0.02	0.06
0.03	0.08
0.03	0.07
0.03	0.09
0.03	0.08
0.04	0.08
0.02	0.08
0.04	0.09
0.02	0.07
0.02	0.08
0.03	0.09
0.03	0.07
0.02	0.08
0.02	0.08
0.03	0.08
0.02	0.07
0.03	0.09
0.02	0.07
0.03	0.08
0.03	0.08
0.03	0.08
0.02	0.08
0.03	0.06
0.03	0.08
0.02	0.06
0.03	0.08
0.02	0.08
0.03	0.09
0.02	0.07
0.02	0.08
0.02	0.1
0.02	0.09
0.03	0.08
0.08	0.08
0.03	0.09
0.02	0.07
0.03	0.07
0.03	0.07
0.03	0.09
0.03	0.08
0.02	0.09
0.02	0.07
0.04	0.07
0.03	0.09
0.02	0.07
0.03	0.08
0.03	0.08
0.02	0.08
0.03	0.08
0.03	0.07
0.02	0.07
0.03	0.08
0.03	0.07
0.03	0.07
0.28	0.1
0.03	0.07
0.04	0.08
0.02	0.09
0.03	0.07
0.02	0.08
0.02	0.08
0.02	0.07
0.03	0.07
0.04	0.08
0.03	0.07
0.03	0.07
0.02	0.08
0.03	0.08
0.03	0.07
0.02	0.1
0.03	0.06
0.02	0.09
0.03	0.09
0.02	0.09
0.03	0.08
0.02	0.09
0.03	0.07
0.03	0.09
0.02	0.07
0.03	0.09
0.03	0.08
0.03	0.07
0.03	0.08
0.02	0.08
0.02	0.09
0.03	0.06
0.02	0.08
0.02	0.08
0.04	0.09
0.02	0.08
0.03	0.08
0.02	0.08
0.03	0.07
0.03	0.09
0.02	0.08
0.02	0.07
0.03	0.08
0.02	0.07
0.03	0.08
0.03	0.08
0.02	0.08
0.02	0.08
0.02	0.07
0.02	0.09
0.03	0.07
0.02	0.09
0.02	0.08
0.03	0.07
0.02	0.08
0.03	0.09
0.02	0.08
0.03	0.07
0.02	0.1
0.03	0.09
0.03	0.08
0.03	0.08
0.03	0.07
0.03	0.08
0.03	0.07
0.02	0.07
0.03	0.07
0.02	0.08
0.03	0.08
0.03	0.07
0.02	0.09
0.02	0.06
0.03	0.07
0.02	0.06
0.03	0.07
0.02	0.08
0.02	0.08
0.04	0.1
0.03	0.08
0.02	0.07
0.03	0.07
0.02	0.08
0.02	0.07
0.02	0.09
0.03	0.09
0.02	0.08
0.04	0.08
0.03	0.08
0.02	0.07
0.03	0.07
0.03	0.08
0.02	0.08
0.02	0.08
0.03	0.08
0.02	0.07
0.03	0.08
0.03	0.06
0.03	0.08
0.03	0.08
0.02	0.07
0.03	0.08
0.03	0.09
0.02	0.09
0.03	0.07
0.03	0.09
0.03	0.08
0.02	0.08
0.02	0.09
0.03	0.08
0.02	0.08
0.03	0.08
0.02	0.08
0.02	0.08
0.03	0.07
0.02	0.07
0.03	0.09
0.03	0.07
0.02	0.07
0.03	0.09
0.02	0.07
0.07	0.08
0.03	0.09
0.02	0.09
0.03	0.08
0.01	0.08
0.02	0.08
0.03	0.07
0.03	0.08
0.02	0.06
0.03	0.1
0.02	0.08
0.03	0.08
0.02	0.08
0.03	0.09
0.03	0.07
0.02	0.09
0.02	0.08
0.03	0.08
0.02	0.08
0.02	0.08
0.02	0.07
0.03	0.09
0.02	0.08
0.03	0.08
0.02	0.07
0.03	0.07
0.03	0.08
0.02	0.07
0.02	0.07
0.03	0.07
0.02	0.08
0.03	0.09
0.02	0.06
