2.16	2.59
2.49	2.14
0.13	0.58
1.22	3.18
0.89	2.65
0.12	0.63
1.38	3.38
0.91	2.63
0.1	0.57
1.3	3.57
0.94	3.01
0.07	0.44
1.4	3.57
0.85	2.7
0.05	0.39
1.23	3.41
0.76	2.54
0.18	0.85
1.16	3.19
0.07	0.43
1.21	3.37
0.8	2.48
0.16	0.64
1.21	3.44
1.04	3.28
0.19	0.84
1.22	3.31
0.11	0.68
1.35	3.7
0.98	3.05
0.04	0.42
1.25	3.5
1.08	3.15
0.11	0.58
1.26	3.3
0.07	0.46
1.17	3.28
0.73	2.32
0.16	0.69
1.17	3.33
0.92	2.75
0.14	0.7
1.17	3.42
0.84	2.75
0.12	0.69
1.14	3.26
0.9	2.7
0.14	0.67
1.2	3.41
0.86	2.69
0.23	0.99
1.09	3.08
0.12	0.56
1.14	3.32
0.88	2.77
0.09	0.53
1.12	3.13
1.03	3.12
0.19	0.68
1.13	3.27
0.75	2.47
0.15	0.73
1.21	3.46
0.84	2.76
0.09	0.57
1.21	3.55
0.89	2.74
0.29	1.07
1.07	2.9
0.34	1.07
1.13	3.38
0.43	1.39
