#ops,ops/sec,mb/sec,us/op,ms/op
1760,175.981,172.8,0,0.0
331,33.098,33.1,0,0.0
439,43.897,43.9,0,0.0
581,58.096,58.1,0,0.0
510,50.997,51.0,0,0.0
424,42.397,42.4,0,0.0
448,44.797,44.8,0,0.0
442,44.196,44.2,0,0.0
577,57.626,57.6,0,0.0
537,53.696,53.7,0,0.0
453,45.274,45.3,0,0.0
388,38.797,38.8,0,0.0
595,59.495,59.5,0,0.0
517,51.696,51.7,0,0.0
480,47.995,48.0,0,0.0
403,40.296,40.3,0,0.0
520,51.995,52.0,0,0.0
545,54.496,54.5,0,0.0
544,54.396,54.4,0,0.0
452,45.196,45.2,0,0.0
521,52.096,52.1,0,0.0
548,54.795,54.8,0,0.0
569,56.896,56.9,0,0.0
449,44.896,44.9,0,0.0
454,45.396,45.4,0,0.0
565,56.495,56.5,0,0.0
496,49.596,49.6,0,0.0
517,51.697,51.7,0,0.0
518,51.796,51.8,0,0.0
458,45.796,45.8,0,0.0
444,44.397,44.4,0,0.0
567,56.696,56.7,0,0.0
507,50.696,50.7,0,0.0
489,48.896,48.9,0,0.0
444,44.396,44.4,0,0.0
544,54.396,54.4,0,0.0
491,49.095,49.1,0,0.0
546,54.596,54.6,0,0.0
566,56.596,56.6,0,0.0
456,45.597,45.6,0,0.0
425,42.497,42.5,0,0.0
542,54.196,54.2,0,0.0
526,52.597,52.6,0,0.0
488,48.797,48.8,0,0.0
717,71.695,71.7,0,0.0
558,55.797,55.8,0,0.0
506,50.596,50.6,0,0.0
492,49.197,49.2,0,0.0
648,64.795,64.8,0,0.0
571,57.095,57.1,0,0.0
538,53.796,53.8,0,0.0
675,67.494,67.5,0,0.0
573,57.295,57.3,0,0.0
498,49.795,49.8,0,0.0
618,61.795,61.8,0,0.0
571,57.096,57.1,0,0.0
521,52.096,52.1,0,0.0
641,64.095,64.1,0,0.0
592,59.196,59.2,0,0.0
549,54.896,54.9,0,0.0
124,61.995,62.0,0,0.0
