0.5	2.62
0.08	0.8
0.41	3.29
0.39	3.36
0.05	0.69
0.43	3.42
0.04	0.57
0.46	3.94
0.08	0.94
0.4	3.22
0.38	3.34
0.09	0.87
0.4	3.45
0.37	3.37
0.07	0.67
0.42	3.58
0.04	0.6
0.51	4.13
0.31	2.55
0.13	1.06
0.51	4.03
0.27	2.31
0.12	1.19
0.4	2.74
0.27	2.4
0.33	3.03
0.11	1.12
0.34	3.04
0.4	3.57
0.1	1.07
0.38	3.57
0.04	0.55
0.43	3.73
0.31	2.7
0.04	0.49
0.51	4.2
0.33	2.83
0.05	0.49
0.49	4.09
0.29	2.51
0.1	0.95
0.45	3.66
0.23	1.92
0.16	1.47
0.47	3.92
0.21	1.78
0.26	2.5
0.18	1.68
0.36	3.23
0.39	3.61
0.09	0.92
0.4	3.34
0.42	3.45
0.06	0.78
0.43	3.72
0.04	0.54
0.53	4.05
0.26	2.51
0.1	1.14
0.43	3.87
0.26	2.28
0.13	1.44
0.46	3.89
0.24	2.07
0.24	2.08
