0.26	1.85
0.09	0.92
0.01	0.5
0.14	1.14
0.08	0.92
0.02	0.56
0.12	1.19
0.02	0.55
0.15	1.23
0.02	0.67
0.12	1.15
0.02	0.66
0.13	1.2
0.03	0.69
0.12	1.32
0.04	0.72
0.12	1.32
0.03	0.8
0.12	1.38
0.03	0.79
0.13	1.31
0.03	0.77
0.12	1.35
0.04	0.73
0.12	1.33
0.09	1.12
0.04	0.66
0.1	1.16
0.08	0.8
0.11	1.27
0.07	0.88
0.1	1.21
0.06	0.88
0.1	1.18
0.06	0.91
0.11	1.17
0.06	0.92
0.09	1.18
0.07	0.96
0.09	1.22
0.07	0.96
0.1	1.15
0.06	0.99
0.1	1.19
0.08	1.03
0.1	1.15
0.1	1.15
0.07	0.84
0.01	0.56
0.15	1.55
0.02	0.62
0.14	1.61
0.01	0.55
0.16	1.61
0.01	0.59
0.15	1.62
0.01	0.55
