0.44	3.2
0.39	3.07
0.31	2.24
0.16	1.51
0.07	0.98
0.5	4.24
0.17	1.73
0	0.2
0.6	4.09
0.42	3.36
0.08	0.82
0.16	1.57
0.61	4.75
0.21	1.6
0.38	3.1
0.23	1.79
0.11	1.08
0.34	2.68
0.4	2.69
0.4	3.02
0.02	0.43
0.54	3.81
0.52	3.58
0.24	1.98
0.54	4.02
0.26	2
0.23	2.18
0	0.2
0.6	4.68
0.15	1.48
0.06	0.65
0.44	3.47
0.36	3.12
0.19	1.61
0.1	0.87
0.53	4.84
0.23	2.76
0.18	1.75
0.05	0.67
0.48	3.85
0.44	3.86
0.03	0.43
0.32	2.65
0.57	4.65
0.45	3.5
0.01	0.28
0.05	0.4
0.57	4.65
0.54	4.41
0.07	0.81
0.02	0.42
0.51	4.13
0.32	2.75
