#ops,ops/sec,mb/sec,us/op,ms/op
1928,192.780,24.0,0,0.0
1510,150.984,18.8,0,0.0
2290,228.973,28.5,0,0.0
1503,150.274,18.7,0,0.0
1862,186.164,23.2,0,0.0
2158,215.759,26.8,0,0.0
1822,182.164,22.7,0,0.0
2414,241.353,30.1,0,0.0
3258,325.737,40.7,0,0.0
1324,132.375,16.5,0,0.0
1323,132.275,16.5,0,0.0
1420,141.973,17.7,0,0.0
1614,161.370,20.1,0,0.0
1613,161.270,20.1,0,0.0
1969,196.864,24.6,0,0.0
1494,149.372,18.6,0,0.0
1558,155.772,19.4,0,0.0
1675,167.473,20.9,0,0.0
3865,386.437,48.3,0,0.0
1070,106.981,13.3,0,0.0
1102,110.179,13.7,0,0.0
1176,117.579,14.7,0,0.0
1227,122.677,15.3,0,0.0
1547,154.671,19.3,0,0.0
1865,186.466,23.3,0,0.0
2718,271.749,33.9,0,0.0
1121,112.079,14.0,0,0.0
1215,121.479,15.1,0,0.0
1846,184.566,23.0,0,0.0
1225,122.478,15.3,0,0.0
1754,175.368,21.9,0,0.0
3733,373.234,46.6,0,0.0
1023,102.281,12.7,0,0.0
1321,132.076,16.5,0,0.0
1255,125.478,15.6,0,0.0
1542,154.176,19.2,0,0.0
1642,164.169,20.5,0,0.0
1800,179.967,22.5,0,0.0
2457,245.654,30.7,0,0.0
997,99.681,12.4,0,0.0
1208,120.778,15.1,0,0.0
1670,166.969,20.8,0,0.0
1615,161.470,20.1,0,0.0
2074,207.360,25.9,0,0.0
3686,368.534,46.0,0,0.0
681,68.087,8.5,0,0.0
1056,105.580,13.2,0,0.0
1222,122.178,15.2,0,0.0
1412,141.174,17.6,0,0.0
1107,110.679,13.8,0,0.0
1593,159.272,19.9,0,0.0
2674,267.349,33.4,0,0.0
1316,131.576,16.4,0,0.0
1305,130.476,16.3,0,0.0
1253,125.284,15.6,0,0.0
2165,216.471,27.0,0,0.0
2380,237.954,29.7,0,0.0
3315,331.442,41.4,0,0.0
974,97.383,12.1,0,0.0
1345,134.476,16.8,0,0.0
