#ops,ops/sec,mb/sec,us/op,ms/op
8643,863.483,20.5,0,0.0
7785,777.737,18.4,0,0.0
7494,748.664,17.6,0,0.0
6427,642.065,15.0,0,0.0
6743,673.638,15.6,0,0.0
7095,708.795,16.3,0,0.0
7068,706.134,15.9,0,0.0
5098,509.298,11.3,0,0.0
8277,826.882,20.0,0,0.0
9556,954.657,22.4,0,0.0
6049,604.304,13.9,0,0.0
6953,694.615,16.1,0,0.0
8424,841.570,20.0,0,0.0
4140,413.592,9.8,0,0.0
7489,748.165,18.0,0,0.0
7514,750.661,17.1,0,0.0
6785,677.830,15.8,0,0.0
8263,825.487,19.6,0,0.0
,,,,
2413,241.060,5.7,0,0.0
4760,475.551,11.2,0,0.0
7398,739.072,17.1,0,0.0
7942,793.418,18.7,0,0.0
5557,555.152,12.9,0,0.0
4827,482.224,11.3,0,0.0
4820,481.525,11.1,0,0.0
7538,753.067,17.3,0,0.0
7691,768.343,18.3,0,0.0
5191,518.589,12.2,0,0.0
2216,221.381,4.7,0,0.0
7556,754.855,17.7,0,0.0
8165,815.696,18.3,0,0.0
7041,703.405,16.6,0,0.0
4170,416.589,9.6,0,0.0
4472,446.760,10.3,0,0.0
5918,591.218,14.2,0,0.0
3570,356.648,8.1,0,0.0
6260,625.382,14.6,0,0.0
,,,,
4981,497.609,11.4,0,0.0
5635,562.946,13.1,0,0.0
7536,752.858,17.1,0,0.0
7309,730.181,17.3,0,0.0
7075,706.803,16.2,0,0.0
3010,300.703,6.9,0,0.0
5046,504.103,12.4,0,0.0
8457,844.861,20.5,0,0.0
5787,578.127,13.8,0,0.0
7916,790.827,18.5,0,0.0
7609,760.151,17.7,0,0.0
2955,295.209,7.0,0,0.0
4069,406.499,9.4,0,0.0
6000,599.408,13.2,0,0.0
7752,774.437,18.0,0,0.0
7691,768.344,18.1,0,0.0
5181,517.590,12.2,0,0.0
2321,231.872,4.9,0,0.0
6882,687.524,16.3,0,0.0
7472,746.468,17.2,0,0.0
4768,476.330,11.5,0,0.0
