#ops,ops/sec,mb/sec,us/op,ms/op
1403,140.161,17.5,0,0.0
1498,149.653,18.7,0,0.0
1618,161.639,20.2,0,0.0
1689,168.732,21.1,0,0.0
1775,177.323,22.1,0,0.0
1839,183.717,22.9,0,0.0
1909,190.711,23.8,0,0.0
1997,199.502,24.9,0,0.0
,,,,7696
2093,209.091,26.1,0,0.0
2137,213.488,26.7,0,0.0
2183,218.083,27.2,0,0.0
2182,217.985,27.2,0,0.0
2201,219.882,27.5,0,0.0
2296,229.373,28.7,0,0.0
2299,229.672,28.7,0,0.0
2287,228.475,28.5,0,0.0
2293,229.071,28.6,0,0.0
2321,231.872,29.0,0,0.0
2322,231.970,29.0,0,0.0
2290,228.772,28.6,0,0.0
2355,235.267,29.4,0,0.0
2339,233.668,29.2,0,0.0
2321,231.872,29.0,0,0.0
2350,234.767,29.3,0,0.0
2322,231.970,29.0,0,0.0
2343,234.066,29.2,0,0.0
2325,232.270,29.0,0,0.0
2368,236.565,29.6,0,0.0
2347,234.467,29.3,0,0.0
2315,231.270,28.9,0,0.0
2309,230.672,28.8,0,0.0
2347,234.468,29.3,0,0.0
2368,236.567,29.6,0,0.0
2321,231.870,29.0,0,0.0
2307,230.470,28.8,0,0.0
2291,228.873,28.6,0,0.0
2326,232.370,29.0,0,0.0
2336,233.370,29.2,0,0.0
2382,237.964,29.7,0,0.0
2327,232.468,29.0,0,0.0
2354,235.166,29.4,0,0.0
2358,235.568,29.4,0,0.0
2308,230.573,28.8,0,0.0
2282,227.973,28.5,0,0.0
2362,235.966,29.5,0,0.0
2349,234.668,29.3,0,0.0
2312,230.971,28.9,0,0.0
2341,233.870,29.2,0,0.0
2347,234.467,29.3,0,0.0
2336,233.368,29.2,0,0.0
2337,233.467,29.2,0,0.0
2327,232.470,29.0,0,0.0
2302,229.974,28.7,0,0.0
2265,226.276,28.3,0,0.0
2325,232.268,29.0,0,0.0
2327,232.469,29.0,0,0.0
2301,229.872,28.7,0,0.0
2294,229.172,28.6,0,0.0
2303,230.071,28.7,0,0.0
