0.76	3.57
0.62	3.41
0.36	1.91
0.75	3.78
0.19	1.09
0.23	1.32
0.72	3.9
0.37	2.15
0.45	2.51
0.36	2.02
0.49	2.65
0.68	3.97
0.42	2.26
0.21	1.29
0.49	2.73
0.52	2.69
0.35	2.03
0.41	2.29
0.11	0.83
0.63	3.24
0.09	0.86
0.66	3.49
0.23	1.35
0.68	3.75
0.54	3.21
0.49	2.67
0.27	1.51
0.73	4.07
0.37	2.12
0.24	1.44
0.17	1.06
0.52	2.76
0.7	3.79
0.41	2.51
0.76	4.31
0.24	1.45
0.12	0.91
0.46	2.35
0.38	2.24
0.45	2.76
0.7	4.13
0.45	2.42
0.12	0.9
0.42	2.25
0.62	3.13
0.3	1.7
0.54	3.08
0.73	4
0.34	2.12
0.17	1.11
0.74	4.06
0.41	2.47
0.17	1.26
0.85	4.35
0.43	2.22
