22.2892	2.76104	0	19.4277
15.9799	1.65829	0	14.1709
19.4864	1.61128	0	17.4723
19.225	2.06341	0	16.9602
17.65	1.412	0	15.8346
16.9764	2.15972	0	14.7162
17.1702	1.46022	0	15.2568
15.2687	1.55701	0	13.5108
19.668	2.31388	0	17.1529
15.3303	0.958144	0	13.9687
20.915	2.61438	0	18.1498
18.8822	1.40987	0	16.9184
20.915	2.51383	0	18.1498
16.6498	1.2109	0	15.0858
20.8753	2.56539	0	18.1087
16.9945	1.31114	0	15.3303
23.1156	2.1608	0	20.603
14.9899	1.00604	0	13.5312
21.2274	2.26358	0	18.7626
16.8182	1.36364	0	15.1515
22.4407	1.81543	0	20.2723
15.6517	1.61047	0	13.689
23.2359	2.31855	0	20.7157
21.4826	1.61372	0	19.4655
22.3065	1.46687	0	20.3844
17.446	1.7094	0	15.5857
23.4791	2.11161	0	21.0156
16.7339	1.36089	0	15.0706
21.4538	1.41343	0	19.2832
