0.76	7.34
0.03	0.99
0.05	1.08
0.17	3.49
0.01	0.52
0.18	3.88
0.01	0.57
0.18	3.72
0.01	0.48
0.11	2.47
0.14	2.81
0	0.39
0	0.36
0.21	3.84
0.01	0.55
0.14	2.5
0.01	0.54
0.01	0.36
0.18	3.23
0.01	0.58
0.01	0.34
0.04	1.21
0.14	3.44
0.03	0.83
0.01	0.27
0.01	0.39
0.06	2.03
0.1	2.59
0.02	0.51
0.09	2.2
0	0.24
0.01	0.36
0.02	0.36
0.17	3.95
0.05	1.1
0.01	0.37
0.02	0.31
0.01	0.33
0.07	1.85
0.02	0.36
0.15	3.45
0.01	0.38
0.01	0.4
0.18	4.04
0.01	0.47
0.02	0.39
0.01	0.35
0.2	4.72
0	0.29
0.06	1.66
0.01	0.36
0.01	0.41
0.06	1.33
0.18	4.65
0.02	0.64
0.01	0.43
0.06	1.64
0.08	2.34
0.18	1.96
0.15	1.85
0.01	0.38
0.02	0.41
0.16	4.17
0.05	0.41
0	0.4
0.17	4.1
0.07	1.72
0.06	1.89
0.01	0.43
0.01	0.41
0.19	4.68
0	0.33
0.01	0.41
0.16	4.41
0.02	0.51
0.02	0.7
0.13	3.41
0.01	0.53
0.07	2.06
0.06	1.68
0	0.43
0.13	3.5
0.07	1.63
0.04	1.22
0.01	0.41
0.11	2.69
0.01	0.42
0.02	0.39
0.19	5.27
0.01	0.41
0.1	2.92
0.04	1.21
0.08	2.53
0.01	0.38
0.01	0.35
0.18	4.51
0.01	0.45
0.01	0.4
0.14	3.88
0.02	0.63
0.02	0.38
0.11	2.7
0.06	1.92
0.01	0.39
0.03	0.37
0.14	4.27
0.01	0.37
0.12	2.75
0.01	0.38
0.01	0.4
0.07	2.23
