0.58	22.59
0.63	28.81
0.27	12.98
0.08	15.35
0.1	11.47
0.05	9.57
0.11	9.37
0.09	7.64
0.09	2.08
0.04	0.64
0.06	0.36
0.02	0.63
0.05	0.29
0.02	0.29
0.23	0.28
0.03	0.19
0.04	0.26
0.03	0.47
0.04	0.45
0.03	0.4
0.05	0.39
0.46	16.26
0.32	11.44
0.03	6.94
0.06	5.77
0.03	7.33
0.22	6.4
0.03	3.59
0.05	3.6
0.02	2.4
0.04	1.99
0.03	2.53
0.03	1.02
0.03	2.52
0.05	2.04
0.04	2.48
0.05	1.23
0.02	1.3
0.22	1.8
0.02	1.12
0.04	0.65
0.04	1.41
0.04	0.9
0.04	1.15
0.03	1.24
0.03	0.67
0.05	1.1
0.03	0.77
0.04	0.94
0.56	18.45
0.53	13.16
0.07	8.51
0.05	7.76
0.05	5.5
0.05	8.22
0.03	7.06
0.04	10.06
0.04	9.42
0.04	8.75
0.03	4.57
0.03	4.94
0.03	6.34
0.2	5.91
0.02	4.43
0.05	3.24
0.02	2.6
0.06	2.33
0.02	2.79
0.05	2.6
0.03	2.14
0.1	18.82
0.44	20.13
0.05	6.62
0.19	12.99
0.2	3.08
0.04	6.74
0.04	3.29
0.01	1.23
0.03	2.49
0.02	0.69
0.06	1.24
0.02	0.71
0.04	0.64
0.03	1.44
0.03	1.19
0.05	1.04
0.19	0.51
0.04	0.54
0.05	0.99
0.05	0.57
0.29	10.8
0.47	21.67
0.04	9.26
0.04	9.43
0.04	6.54
0.03	5.78
0.03	4.61
0.03	4.94
0.23	2.05
0.02	1.93
0.1	2.15
0.03	0.9
0.03	3.02
0.03	2.09
0.06	1.65
0.04	1.95
0.05	1.97
0.05	1.62
0.04	2.22
0.03	1.89
0.25	1.33
0.03	1.49
0.04	1.64
0.03	1.54
0.03	1.11
0.02	0.71
0.03	1.59
0.03	0.97
0.17	15.6
0.38	15.96
0.06	8.02
0.02	5.9
0.26	6.8
0.02	3.46
0.08	5.27
0.03	2.29
0.04	2.33
0.02	2.57
0.06	2.83
0.02	1.91
0.06	1.6
0.03	1.62
0.05	1.6
0.04	2.77
0.23	1
0.28	8.48
0.42	19.32
0.03	5.04
0.02	5.38
0.02	1.83
0.06	2.9
0.02	1.39
0.06	1.57
0.04	1.1
0.04	1.63
0.02	0.51
0.2	1.1
0.03	0.91
0.06	1.37
0.03	0.97
0.04	1
0.02	0.91
0.05	0.92
0	1.06
0.05	1.37
0.04	0.75
0.03	0.61
0.02	0.56
0.22	0.53
0.37	20.71
