5.46476	1.53218	0	3.93258
5.59796	0.610687	0	4.8855
6.20549	0.610376	0	5.54425
7.93245	0.767656	0	7.06244
7.66479	0.817578	0	6.79612
7.86517	0.81716	0	6.94586
6.39059	0.562372	0	5.7771
7.68836	0.768836	0	6.86827
7.73566	0.768443	0	6.86475
7.97546	0.920245	0	6.95297
5.52147	0.613497	0	4.85685
7.54233	0.718317	0	6.7214
7.50766	0.715015	0	6.6905
8.74233	0.920245	0	7.61759
7.4359	0.666667	0	6.71795
6.91953	0.768836	0	6.09944
7.28205	0.717949	0	6.51282
6.59172	0.664282	0	5.87634
6.49949	0.665302	0	5.73183
7.20491	0.766479	0	6.33623
6.7244	0.764137	0	5.90932
6.98623	0.713921	0	6.17032
6.59509	0.715746	0	5.87935
6.58836	0.663943	0	5.87334
6.04061	0.609137	0	5.27919
7.16113	0.664962	0	6.39386
6.53061	0.663265	0	5.81633
6.28834	0.562372	0	5.67485
6.88073	0.764526	0	6.01427
6.20513	0.461538	0	5.69231
7.15746	0.664622	0	6.39059
7.11382	0.711382	0	6.30081
6.09631	0.614754	0	5.3791
6.54062	0.613183	0	5.92744
5.2444	0.560081	0	4.6334
