#ops,ops/sec,mb/sec,us/op,ms/op
13592,1359.041,169.5,0,0.0
2257,225.684,28.2,0,0.0
3221,322.079,40.2,0,0.0
4120,411.968,51.5,0,0.0
3768,376.774,47.1,0,0.0
3367,336.673,42.0,0,0.0
3486,348.573,43.5,0,0.0
2807,280.682,35.0,0,0.0
2846,284.579,35.5,0,0.0
3249,324.879,40.6,0,0.0
3434,343.377,42.9,0,0.0
3596,359.574,44.9,0,0.0
3904,390.367,48.8,0,0.0
4283,428.266,53.5,0,0.0
3845,384.471,48.0,0,0.0
4014,401.365,50.1,0,0.0
3880,387.964,48.5,0,0.0
3971,397.074,49.6,0,0.0
4461,446.067,55.7,0,0.0
4113,411.268,51.4,0,0.0
4751,475.058,59.3,0,0.0
4495,449.463,56.1,0,0.0
4576,457.566,57.2,0,0.0
3593,359.270,44.9,0,0.0
3903,390.274,48.7,0,0.0
4613,461.268,57.6,0,0.0
4593,459.263,57.4,0,0.0
4050,404.973,50.6,0,0.0
4412,441.167,55.1,0,0.0
3503,350.270,43.7,0,0.0
4401,440.071,55.0,0,0.0
4281,428.063,53.5,0,0.0
4227,422.669,52.8,0,0.0
4240,423.965,53.0,0,0.0
4146,414.568,51.8,0,0.0
3672,367.170,45.9,0,0.0
4307,430.667,53.8,0,0.0
4117,411.672,51.4,0,0.0
4197,419.669,52.4,0,0.0
4046,404.569,50.5,0,0.0
3751,375.070,46.8,0,0.0
3895,389.475,48.6,0,0.0
3578,357.773,44.7,0,0.0
3909,390.871,48.8,0,0.0
4289,428.872,53.6,0,0.0
3704,370.374,46.3,0,0.0
3893,389.274,48.6,0,0.0
4602,460.168,57.5,0,0.0
4075,407.467,50.9,0,0.0
4248,424.769,53.1,0,0.0
3464,346.372,43.3,0,0.0
3792,379.166,47.4,0,0.0
4396,439.563,54.9,0,0.0
3764,376.375,47.0,0,0.0
4014,401.367,50.1,0,0.0
4203,420.269,52.5,0,0.0
3926,392.571,49.0,0,0.0
4167,416.667,52.0,0,0.0
3770,376.968,47.1,0,0.0
4424,442.361,55.3,0,0.0
3800,379.967,47.5,0,0.0
4272,427.168,53.4,0,0.0
4130,412.963,51.6,0,0.0
602,601.933,75.0,0,0.0
