#ops,ops/sec,mb/sec,us/op,ms/op
17640,1763.804,220.4,0,0.0
4833,483.227,60.4,0,0.0
5596,559.540,69.9,0,0.0
16593,1659.109,207.4,0,0.0
5740,573.946,71.7,0,0.0
5950,594.931,74.3,0,0.0
