2.93969	0.202737	0	2.73695
2.80561	0.200401	0	2.60521
2.98734	0.253165	0	2.73418
2.79188	0.253807	0	2.53807
2.78905	0.20284	0	2.5355
2.99189	0.20284	0	2.78905
3.36391	0.30581	0	3.0581
3.08861	0.253165	0	2.83544
3.34855	0.202943	0	3.09488
3.50966	0.305188	0	3.20448
3.34855	0.304414	0	3.04414
3.25369	0.305033	0	2.94865
3.75254	0.25355	0	3.44828
3.30452	0.254194	0	3.05033
3.5497	0.25355	0	3.29615
3.29782	0.202943	0	3.04414
3.44653	0.253421	0	3.19311
3.30285	0.203252	0	3.09959
3.40447	0.254065	0	3.15041
3.5061	0.203252	0	3.30285
3.34686	0.10142	0	3.24544
3.39584	0.202737	0	3.19311
3.45003	0.253678	0	3.19635
3.24873	0.152284	0	3.09645
3.34855	0.202943	0	3.14561
3.30452	0.254194	0	3.05033
3.45003	0.253678	0	3.14561
3.39584	0.202737	0	3.19311
3.49899	0.25355	0	3.24544
3.45704	0.203355	0	3.25369
3.64557	0.202532	0	3.44304
3.5461	0.253293	0	3.24215
3.39412	0.202634	0	3.19149
3.5515	0.253678	0	3.29782
3.29448	0.202737	0	3.09174
3.44653	0.202737	0	3.24379
3.34686	0.20284	0	3.14402
3.35536	0.203355	0	3.15201
3.39757	0.15213	0	3.24544
