#ops,ops/sec,mb/sec,us/op,ms/op
52944,5289.152,165.1,0,0.0
67,6.693,0.2,0,0.0
0,0.000,0.0,0,0.0
0,0.000,0.0,0,0.0
4002,399.837,12.5,0,0.0
1473,147.166,4.6,0,0.0
1085,108.392,3.3,0,0.0
0,0.000,0.0,0,0.0
0,0.000,0.0,0,0.0
3356,335.294,10.4,0,0.0
1271,126.983,3.9,0,0.0
1197,119.580,3.7,0,0.0
299,29.873,0.9,0,0.0
0,0.000,0.0,0,0.0
586,58.547,1.8,0,0.0
3776,377.257,11.8,0,0.0
1140,113.895,3.5,0,0.0
892,89.111,2.7,0,0.0
0,0.000,0.0,0,0.0
0,0.000,0.0,0,0.0
3113,311.016,9.7,0,0.0
1662,166.049,5.1,0,0.0
1029,102.807,3.2,0,0.0
950,94.914,2.9,0,0.0
0,0.000,0.0,0,0.0
2383,238.084,7.4,0,0.0
1379,137.773,4.3,0,0.0
1150,114.886,3.5,0,0.0
275,27.475,0.8,0,0.0
1333,133.179,4.1,0,0.0
0,0.000,0.0,0,0.0
2823,282.040,8.8,0,0.0
1389,138.761,4.3,0,0.0
878,87.712,2.7,0,0.0
975,97.412,3.0,0,0.0
0,0.000,0.0,0,0.0
2543,254.066,7.9,0,0.0
1100,109.890,3.4,0,0.0
1114,111.288,3.4,0,0.0
445,44.455,1.3,0,0.0
730,72.927,2.2,0,0.0
2214,221.197,6.9,0,0.0
1054,105.293,3.2,0,0.0
1492,149.053,4.6,0,0.0
1872,187.030,5.8,0,0.0
1690,168.833,5.2,0,0.0
3125,312.215,9.7,0,0.0
4702,469.776,14.6,0,0.0
5770,576.416,18.0,0,0.0
4537,453.243,14.1,0,0.0
3990,398.601,12.4,0,0.0
2668,266.533,8.3,0,0.0
4508,450.353,14.0,0,0.0
4662,465.736,14.5,0,0.0
2893,289.011,9.0,0,0.0
2554,255.166,7.9,0,0.0
3109,310.590,9.7,0,0.0
3329,332.567,10.4,0,0.0
2181,217.882,6.8,0,0.0
3029,302.605,9.4,0,0.0
807,80.627,2.5,0,0.0
3968,396.440,12.4,0,0.0
3088,308.520,9.6,0,0.0
4063,405.896,12.6,0,0.0
1862,186.031,5.8,0,0.0
3815,381.147,11.9,0,0.0
2012,201.001,6.2,0,0.0
2369,236.685,7.4,0,0.0
1545,154.358,4.8,0,0.0
2084,208.192,6.5,0,0.0
2013,201.101,6.2,0,0.0
1642,164.050,5.1,0,0.0
2391,238.861,7.4,0,0.0
2040,203.813,6.3,0,0.0
1539,153.750,4.8,0,0.0
2526,252.370,7.8,0,0.0
2047,204.513,6.3,0,0.0
2014,201.198,6.2,0,0.0
2829,282.622,8.8,0,0.0
3342,333.897,10.4,0,0.0
3302,329.900,10.3,0,0.0
1825,182.334,5.7,0,0.0
2674,267.157,8.3,0,0.0
1937,193.523,6.0,0,0.0
3001,299.801,9.3,0,0.0
2116,211.387,6.6,0,0.0
3296,329.272,10.3,0,0.0
2316,231.391,7.2,0,0.0
2807,280.419,8.7,0,0.0
2973,297.003,9.2,0,0.0
2210,220.779,6.9,0,0.0
2662,265.955,8.3,0,0.0
2339,233.671,7.3,0,0.0
3150,314.689,9.8,0,0.0
2884,288.110,9.0,0,0.0
2168,216.584,6.7,0,0.0
2195,219.300,6.8,0,0.0
2595,259.243,8.1,0,0.0
2544,254.141,7.9,0,0.0
2921,291.812,9.1,0,0.0
3745,374.125,11.7,0,0.0
2661,265.834,8.3,0,0.0
2916,291.314,9.1,0,0.0
4352,434.765,13.6,0,0.0
3408,340.463,10.6,0,0.0
2577,257.446,8.0,0,0.0
3460,345.650,10.8,0,0.0
1884,188.213,5.8,0,0.0
3434,343.059,10.7,0,0.0
3379,337.594,10.5,0,0.0
2632,262.962,8.2,0,0.0
3110,310.719,9.7,0,0.0
2058,205.613,6.4,0,0.0
2250,224.775,7.0,0,0.0
2572,256.968,8.0,0,0.0
2807,280.446,8.7,0,0.0
3531,352.778,11.0,0,0.0
3847,384.311,12.0,0,0.0
2871,286.818,8.9,0,0.0
4197,419.317,13.1,0,0.0
3037,303.398,9.4,0,0.0
2421,241.880,7.5,0,0.0
2797,279.423,8.7,0,0.0
2580,257.742,8.0,0,0.0
3298,329.472,10.3,0,0.0
3290,328.703,10.2,0,0.0
3016,301.325,9.4,0,0.0
2672,266.941,8.3,0,0.0
2638,263.561,8.2,0,0.0
2519,251.651,7.8,0,0.0
3622,361.871,11.3,0,0.0
2367,236.462,7.3,0,0.0
2774,277.123,8.6,0,0.0
2610,260.764,8.1,0,0.0
1851,184.931,5.7,0,0.0
2851,284.817,8.9,0,0.0
3912,390.847,12.2,0,0.0
3154,315.089,9.8,0,0.0
2171,216.902,6.7,0,0.0
1206,120.480,3.7,0,0.0
2697,269.456,8.4,0,0.0
2573,257.042,8.0,0,0.0
2296,229.372,7.1,0,0.0
2389,238.664,7.4,0,0.0
2103,210.108,6.5,0,0.0
3363,335.964,10.5,0,0.0
3645,364.139,11.3,0,0.0
2003,200.101,6.2,0,0.0
2836,283.319,8.8,0,0.0
2542,253.970,7.9,0,0.0
2850,284.742,8.9,0,0.0
2447,244.477,7.6,0,0.0
3213,320.980,10.0,0,0.0
2741,273.825,8.5,0,0.0
3248,324.486,10.1,0,0.0
2134,213.207,6.6,0,0.0
2480,247.776,7.7,0,0.0
2648,264.559,8.2,0,0.0
3567,356.342,11.1,0,0.0
3742,373.829,11.6,0,0.0
2774,277.149,8.6,0,0.0
2722,271.952,8.5,0,0.0
2895,289.211,9.0,0,0.0
1907,190.526,5.9,0,0.0
3558,355.444,11.1,0,0.0
2996,299.301,9.3,0,0.0
2948,294.507,9.2,0,0.0
3472,346.855,10.8,0,0.0
3724,372.029,11.6,0,0.0
2076,207.412,6.4,0,0.0
3105,310.219,9.7,0,0.0
3104,310.120,9.7,0,0.0
2672,266.958,8.3,0,0.0
2934,293.134,9.1,0,0.0
