91.6793	2.62229	89.057
88.6697	1.61861	87.0511
94.0614	1.45949	92.6019
93.9318	1.85557	92.0762
94.3016	2.16843	92.1331
94.2511	2.21886	92.0323
94.1117	2.56668	91.545
93.9638	2.7666	91.1972
93.9547	2.267	91.6877
93.3501	1.86398	91.4861
93.5419	2.47225	91.0696
93.441	1.96771	91.4733
93.3031	1.96375	91.3394
93.3568	2.06341	91.2934
93.3635	2.11161	91.2519
93.8066	2.46727	91.3394
93.1156	1.65829	91.4573
93.9899	2.47475	91.5152
93.4706	2.56153	90.9091
93.3099	2.01207	91.2978
93.4138	2.31272	91.1011
93.6492	2.01613	91.6331
93.5516	2.01511	91.5365
93.498	2.06653	91.4315
93.602	2.56927	91.0327
93.7279	2.63025	91.0976
93.3972	1.81452	91.5827
93.4138	2.16189	91.2519
93.5614	2.61569	90.9457
93.3602	2.46479	90.8954
93.3938	1.86586	91.528
93.6932	2.92634	90.7669
93.4138	1.60885	91.8049
93.6869	2.22222	91.4646
93.8322	2.27503	91.5571
93.6364	2.22222	91.4141
93.4641	2.51383	90.9502
93.4848	1.91919	91.5657
93.4071	2.01309	91.3941
93.8889	2.37374	91.5152
93.2562	2.16407	91.0921
93.4542	2.16516	91.289
93.5321	1.92016	91.6119
93.3031	2.16516	91.138
93.5859	2.12121	91.4646
93.2997	2.51889	90.7809
93.3233	2.96185	90.3614
93.5549	2.36657	91.1883
93.7374	2.52525	91.2121
93.5451	2.06757	91.4776
93.3434	2.37015	90.9733
93.4881	2.4735	91.0146
93.7816	2.67947	91.1021
93.4575	2.36537	91.0921
93.8951	2.72452	91.1705
93.2161	1.90955	91.3065
93.2997	1.66247	91.6373
93.1087	1.50905	91.5996
93.2058	2.4157	90.7901
93.5761	2.37734	91.1988
93.498	1.81452	91.6835
93.0723	1.55622	91.5161
93.2596	2.16298	91.0966
93.5923	6.35721	87.2351
