1.02	2.65
0.52	3.25
0.45	2.84
0.56	3.28
0.46	2.74
0.43	3.12
0.54	3.17
0.47	2.74
0.57	3.33
0.47	2.91
0.46	2.83
0.39	3.15
0.47	3.12
0.47	3.19
0.4	2.78
0.39	3.11
0.46	3.15
0.49	2.87
0.45	3.13
0.49	3.11
0.54	3.49
0.47	2.98
0.51	3.03
0.37	2.91
0.57	3.41
0.52	3.27
0.47	3.04
0.47	2.8
0.49	3.01
0.55	3.45
0.54	3.09
0.44	3.02
0.49	3.02
0.58	3.51
0.39	2.98
0.5	3.24
0.44	3.02
0.56	3.13
0.54	3.5
0.42	3.13
0.47	3.07
0.45	2.87
0.4	3.12
0.5	3.29
0.56	3.28
0.42	2.9
0.6	3.19
0.54	3.26
0.5	3.14
0.46	3.1
0.52	2.91
0.42	2.85
0.5	3.55
0.27	1.7
