#ops,ops/sec,mb/sec,us/op,ms/op
2313,231.276,231.2,0,0.0
1004,100.388,100.4,0,0.0
994,99.385,99.4,0,0.0
1028,102.784,102.8,0,0.0
1007,100.685,100.7,0,0.0
1038,103.788,103.8,0,0.0
1001,100.089,100.1,0,0.0
1013,101.288,101.3,0,0.0
1012,101.184,101.2,0,0.0
1009,100.884,100.9,0,0.0
1032,103.185,103.2,0,0.0
1004,100.388,100.4,0,0.0
1011,101.083,101.1,0,0.0
1015,101.488,101.5,0,0.0
1039,103.892,103.9,0,0.0
1004,100.385,100.4,0,0.0
979,97.885,97.9,0,0.0
1011,101.084,101.1,0,0.0
1029,102.883,102.9,0,0.0
1014,101.384,101.4,0,0.0
996,99.584,99.6,0,0.0
954,95.384,95.4,0,0.0
950,94.987,95.0,0,0.0
910,90.987,91.0,0,0.0
915,91.491,91.5,0,0.0
869,86.891,86.9,0,0.0
886,88.591,88.6,0,0.0
831,83.090,83.1,0,0.0
932,93.188,93.2,0,0.0
904,90.392,90.4,0,0.0
900,89.986,90.0,0,0.0
884,88.388,88.4,0,0.0
861,86.087,86.1,0,0.0
846,84.592,84.6,0,0.0
852,85.191,85.2,0,0.0
924,92.387,92.4,0,0.0
885,88.485,88.5,0,0.0
878,87.788,87.8,0,0.0
790,78.992,79.0,0,0.0
947,94.689,94.7,0,0.0
874,87.386,87.4,0,0.0
874,87.385,87.4,0,0.0
868,86.787,86.8,0,0.0
870,86.986,87.0,0,0.0
879,87.887,87.9,0,0.0
848,84.787,84.8,0,0.0
932,93.184,93.2,0,0.0
822,82.186,82.2,0,0.0
905,90.488,90.5,0,0.0
900,89.991,90.0,0,0.0
879,87.891,87.9,0,0.0
883,88.286,88.3,0,0.0
873,87.286,87.3,0,0.0
876,87.588,87.6,0,0.0
861,86.085,86.1,0,0.0
823,82.287,82.3,0,0.0
906,90.587,90.6,0,0.0
829,82.887,82.9,0,0.0
913,91.285,91.3,0,0.0
924,92.388,92.4,0,0.0
