#ops,ops/sec,mb/sec,us/op,ms/op
2323,232.279,232.2,0,0.0
977,97.690,97.7,0,0.0
1028,102.790,102.8,0,0.0
1014,101.390,101.4,0,0.0
996,99.589,99.6,0,0.0
1063,106.283,106.3,0,0.0
1021,102.083,102.1,0,0.0
1013,101.288,101.3,0,0.0
1017,101.689,101.7,0,0.0
991,99.090,99.1,0,0.0
1008,100.790,100.8,0,0.0
1014,101.387,101.4,0,0.0
1030,102.986,103.0,0,0.0
1034,103.387,103.4,0,0.0
1002,100.187,100.2,0,0.0
1027,102.683,102.7,0,0.0
1045,104.483,104.5,0,0.0
1044,104.384,104.4,0,0.0
1010,100.986,101.0,0,0.0
1007,100.685,100.7,0,0.0
975,97.485,97.5,0,0.0
963,96.285,96.3,0,0.0
932,93.185,93.2,0,0.0
891,89.084,89.1,0,0.0
892,89.187,89.2,0,0.0
804,80.387,80.4,0,0.0
871,87.089,87.1,0,0.0
951,95.090,95.1,0,0.0
884,88.387,88.4,0,0.0
876,87.587,87.6,0,0.0
864,86.386,86.4,0,0.0
864,86.385,86.4,0,0.0
878,87.789,87.8,0,0.0
822,82.187,82.2,0,0.0
889,88.888,88.9,0,0.0
863,86.292,86.3,0,0.0
880,87.986,88.0,0,0.0
871,87.087,87.1,0,0.0
888,88.790,88.8,0,0.0
850,84.993,85.0,0,0.0
932,93.189,93.2,0,0.0
870,86.986,87.0,0,0.0
876,87.587,87.6,0,0.0
864,86.388,86.4,0,0.0
871,87.091,87.1,0,0.0
807,80.692,80.7,0,0.0
873,87.286,87.3,0,0.0
888,88.785,88.8,0,0.0
910,90.990,91.0,0,0.0
862,86.191,86.2,0,0.0
839,83.888,83.9,0,0.0
861,86.089,86.1,0,0.0
894,89.389,89.4,0,0.0
785,78.489,78.5,0,0.0
966,96.590,96.6,0,0.0
880,87.985,88.0,0,0.0
858,85.787,85.8,0,0.0
910,90.988,91.0,0,0.0
835,83.493,83.5,0,0.0
818,81.792,81.8,0,0.0
