90.3817	67.2265	23.1552
88.5305	53.2514	35.2791
90.6346	64.4319	26.2027
87.1873	55.1302	32.0572
85.8084	54.8403	30.9681
86.5785	54.4992	32.0793
88.2442	63.0676	25.1766
86.1562	55.2738	30.8824
85.7649	56.0284	29.7366
86.8944	57.6747	29.2198
86.2595	55.7761	30.4835
86.555	56.1644	30.3907
88.9736	62.3984	26.5752
85.8228	53.6203	32.2025
85.4325	56.1457	29.2868
86.4906	56.2214	30.2692
88.7652	64.2206	24.5445
86.2665	57.1211	29.1455
89.1315	62.5698	26.5617
86.0061	54.8519	31.1542
88.9908	65.0866	23.9042
86.6871	55.5044	31.1828
89.126	64.8374	24.2886
86.1224	55.8163	30.3061
87.6543	56.893	30.7613
86.3682	56.3883	29.9799
86.5933	54.077	32.5163
86.2635	55.0999	31.1635
89.1726	64.2492	24.9234
86.6122	55.3398	31.2724
86.3869	56.2436	30.1433
86.6222	55.4075	31.2148
86.1822	55.7318	30.4504
86.7179	54.9231	31.7949
86.4407	56.2917	30.1489
86.2615	57.4055	28.856
86.3147	55.6125	30.7022
86.1026	53.0769	33.0256
85.9335	52.7877	33.1458
86.2334	54.8618	31.3715
85.7362	56.9018	28.8344
86.0429	54.499	31.544
88.7984	64.5112	24.2872
86.3077	55.3333	30.9744
86.0584	55.6638	30.3947
85.824	55.7318	30.0921
86.2845	55.0154	31.2692
86.2352	56.2404	29.9949
