#ops,ops/sec,mb/sec,us/op,ms/op
2407,240.673,0.9,0,0.0
2238,223.775,0.8,0,0.0
3151,315.068,1.2,0,0.0
6263,626.237,2.4,0,0.0
63928,6392.162,24.9,0,0.0
177896,17787.939,69.4,0,0.0
129475,12945.767,50.5,0,0.0
3688,368.733,1.4,0,0.0
441,44.092,0.1,0,0.0
263,26.295,0.1,0,0.0
295,29.495,0.1,0,0.0
623,62.289,0.2,0,0.0
696,69.587,0.2,0,0.0
509,50.891,0.1,0,0.0
539,53.890,0.2,0,0.0
316,31.594,0.1,0,0.0
783,78.285,0.3,0,0.0
377,37.693,0.1,0,0.0
211,21.096,0.0,0,0.0
203,20.296,0.0,0,0.0
395,39.493,0.1,0,0.0
289,28.895,0.1,0,0.0
223,22.296,0.0,0,0.0
229,22.896,0.0,0,0.0
436,43.592,0.1,0,0.0
211,21.096,0.0,0,0.0
217,21.696,0.0,0,0.0
410,40.992,0.1,0,0.0
610,60.989,0.2,0,0.0
195,19.496,0.0,0,0.0
1564,156.372,0.6,0,0.0
3053,305.249,1.1,0,0.0
2969,296.844,1.1,0,0.0
3675,367.436,1.4,0,0.0
3085,308.442,1.2,0,0.0
4550,454.918,1.7,0,0.0
2633,263.253,1.0,0,0.0
4536,453.518,1.7,0,0.0
2907,290.646,1.1,0,0.0
4259,425.826,1.6,0,0.0
3669,366.828,1.4,0,0.0
1843,184.267,0.7,0,0.0
5973,597.190,2.3,0,0.0
3653,365.232,1.4,0,0.0
4237,423.622,1.6,0,0.0
4103,410.223,1.6,0,0.0
3106,310.543,1.2,0,0.0
4891,489.010,1.9,0,0.0
3486,348.537,1.3,0,0.0
4313,431.218,1.6,0,0.0
3333,333.240,1.3,0,0.0
4051,405.023,1.5,0,0.0
4993,499.212,1.9,0,0.0
4663,466.215,1.8,0,0.0
4908,490.710,1.9,0,0.0
3164,316.341,1.2,0,0.0
5666,566.496,2.2,0,0.0
4410,440.918,1.7,0,0.0
4004,400.326,1.5,0,0.0
3681,368.031,1.4,0,0.0
