#ops,ops/sec,mb/sec,us/op,ms/op
607,60.640,60.5,0,0.0
567,56.644,56.6,0,0.0
602,60.140,60.1,0,0.0
599,59.841,59.8,0,0.0
565,56.444,56.4,0,0.0
718,71.728,71.7,0,0.0
701,70.031,70.0,0,0.0
751,75.026,75.0,0,0.0
702,70.130,70.1,0,0.0
315,31.469,31.5,0,0.0
601,60.040,60.0,0,0.0
801,80.021,80.0,0,0.0
836,83.517,83.5,0,0.0
107,10.689,10.7,0,0.0
842,84.116,84.1,0,0.0
816,81.519,81.5,0,0.0
355,35.465,35.5,0,0.0
515,51.449,51.4,0,0.0
912,91.109,91.1,0,0.0
567,56.644,56.6,0,0.0
344,34.366,34.4,0,0.0
881,88.013,88.0,0,0.0
681,68.032,68.0,0,0.0
207,20.679,20.7,0,0.0
835,83.417,83.4,0,0.0
859,85.815,85.8,0,0.0
184,18.382,18.4,0,0.0
696,69.531,69.5,0,0.0
841,84.017,84.0,0,0.0
552,55.145,55.1,0,0.0
345,34.466,34.5,0,0.0
805,80.420,80.4,0,0.0
801,80.021,80.0,0,0.0
,,,,503
858,85.715,85.7,0,0.0
858,85.715,85.7,0,0.0
210,20.979,21.0,0,0.0
677,67.633,67.6,0,0.0
845,84.415,84.4,0,0.0
483,48.253,48.3,0,0.0
381,38.062,38.1,0,0.0
883,88.212,88.2,0,0.0
802,80.120,80.1,0,0.0
124,12.388,12.4,0,0.0
889,88.812,88.8,0,0.0
895,89.411,89.4,0,0.0
40,3.996,4.0,0,0.0
886,88.512,88.5,0,0.0
817,81.619,81.6,0,0.0
243,24.276,24.3,0,0.0
646,64.536,64.5,0,0.0
917,91.609,91.6,0,0.0
416,41.558,41.6,0,0.0
484,48.352,48.4,0,0.0
844,84.316,84.3,0,0.0
698,69.731,69.7,0,0.0
206,20.580,20.6,0,0.0
879,87.813,87.8,0,0.0
835,83.416,83.4,0,0.0
173,17.283,17.3,0,0.0
