#ops,ops/sec,mb/sec,us/op,ms/op
76581,7657.530,9.9,0,0.0
82417,8241.201,10.7,0,0.0
64466,6445.924,8.3,0,0.0
63867,6386.180,8.3,0,0.0
61803,6179.884,8.0,0,0.0
61501,6149.691,8.0,0,0.0
53530,5352.558,6.9,0,0.0
61777,6177.227,8.0,0,0.0
61434,6142.837,7.9,0,0.0
76601,7659.568,9.9,0,0.0
66792,6678.724,8.6,0,0.0
63628,6362.229,8.2,0,0.0
67337,6733.100,8.7,0,0.0
64043,6403.676,8.3,0,0.0
64274,6426.938,8.3,0,0.0
56101,5609.601,7.3,0,0.0
61944,6193.895,8.0,0,0.0
63771,6376.585,8.3,0,0.0
66201,6619.563,8.6,0,0.0
68130,6812.569,8.8,0,0.0
67371,6736.620,8.7,0,0.0
63834,6382.935,8.3,0,0.0
61570,6156.557,8.0,0,0.0
61667,6166.058,8.0,0,0.0
56716,5671.010,7.3,0,0.0
45406,4540.152,5.9,0,0.0
61690,6168.494,8.0,0,0.0
55241,5523.640,7.1,0,0.0
59976,5997.076,7.8,0,0.0
50574,5056.889,6.5,0,0.0
60873,6086.806,7.9,0,0.0
61483,6147.830,8.0,0,0.0
55478,5547.259,7.2,0,0.0
47935,4793.041,6.2,0,0.0
72702,7269.658,9.4,0,0.0
61237,6123.260,7.9,0,0.0
49523,4951.900,6.4,0,0.0
55024,5501.920,7.1,0,0.0
63780,6377.564,8.3,0,0.0
55982,5597.756,7.2,0,0.0
57391,5738.602,7.4,0,0.0
60288,6028.339,7.8,0,0.0
54676,5467.151,7.1,0,0.0
51075,5107.059,6.6,0,0.0
56130,5612.525,7.3,0,0.0
61722,6171.577,8.0,0,0.0
54879,5487.333,7.1,0,0.0
54472,5446.776,7.0,0,0.0
56284,5627.831,7.3,0,0.0
56877,5687.097,7.4,0,0.0
45575,4557.065,5.9,0,0.0
60093,6008.630,7.8,0,0.0
58389,5838.303,7.6,0,0.0
48909,4890.373,6.3,0,0.0
59988,5998.245,7.8,0,0.0
42431,4242.695,5.5,0,0.0
62088,6208.202,8.0,0,0.0
56283,5627.825,7.3,0,0.0
45495,4548.895,5.9,0,0.0
58719,5871.281,7.6,0,0.0
56748,5674.201,7.3,0,0.0
47866,4786.097,6.2,0,0.0
61365,6136.056,7.9,0,0.0
50788,5078.311,6.6,0,0.0
44373,4436.766,5.7,0,0.0
57736,5772.945,7.5,0,0.0
52948,5294.361,6.8,0,0.0
45734,4572.929,5.9,0,0.0
48006,4800.115,6.2,0,0.0
53039,5303.450,6.9,0,0.0
52084,5207.965,6.7,0,0.0
49327,4932.232,6.4,0,0.0
54589,5458.475,7.1,0,0.0
55060,5505.463,7.1,0,0.0
41909,4190.483,5.4,0,0.0
59991,5998.705,7.8,0,0.0
53296,5329.069,6.9,0,0.0
45865,4586.051,5.9,0,0.0
57156,5715.094,7.4,0,0.0
45612,4560.752,5.9,0,0.0
51622,5161.730,6.7,0,0.0
53891,5388.687,7.0,0,0.0
38339,3833.470,4.9,0,0.0
58240,5823.442,7.5,0,0.0
50764,5075.970,6.6,0,0.0
42219,4221.405,5.4,0,0.0
50010,5000.493,6.5,0,0.0
48556,4855.112,6.3,0,0.0
42978,4297.464,5.5,0,0.0
52972,5296.751,6.8,0,0.0
45992,4598.668,5.9,0,0.0
39701,3969.614,5.1,0,0.0
48087,4808.157,6.2,0,0.0
57411,5740.589,7.4,0,0.0
42763,4275.801,5.5,0,0.0
37342,3733.753,4.8,0,0.0
43758,4375.310,5.6,0,0.0
56736,5673.031,7.3,0,0.0
42340,4233.536,5.5,0,0.0
39967,3996.262,5.2,0,0.0
61794,6178.769,8.0,0,0.0
45778,4577.387,5.9,0,0.0
39719,3971.385,5.1,0,0.0
58266,5826.153,7.5,0,0.0
48870,4886.440,6.3,0,0.0
28931,2892.631,3.7,0,0.0
51525,5152.112,6.7,0,0.0
55371,5536.582,7.2,0,0.0
38100,3809.525,4.9,0,0.0
43853,4384.894,5.7,0,0.0
58731,5872.670,7.6,0,0.0
42969,4296.447,5.5,0,0.0
41220,4121.709,5.3,0,0.0
59023,5901.890,7.6,0,0.0
32617,3261.359,4.2,0,0.0
42514,4250.974,5.5,0,0.0
56196,5619.243,7.3,0,0.0
42977,4297.212,5.5,0,0.0
54467,5446.276,7.0,0,0.0
45436,4543.206,5.9,0,0.0
35713,3570.886,4.6,0,0.0
40046,4004.228,5.2,0,0.0
52353,5234.872,6.8,0,0.0
34978,3497.321,4.5,0,0.0
30969,3096.469,4.0,0,0.0
57663,5765.877,7.5,0,0.0
31166,3116.224,4.0,0,0.0
,,,5.1,
48694,4868.936,6.3,0,0.0
30683,3068.007,3.9,0,0.0
36868,3686.521,4.8,0,0.0
43593,4358.915,5.6,0,0.0
50704,5069.968,6.6,0,0.0
38231,3822.590,4.9,0,0.0
32051,3204.742,4.1,0,0.0
60082,6007.774,7.8,0,0.0
41946,4194.148,5.4,0,0.0
24430,2442.650,3.1,0,0.0
32169,3216.487,4.1,0,0.0
58591,5858.652,7.6,0,0.0
39366,3936.219,5.1,0,0.0
21182,2117.978,2.7,0,0.0
55753,5574.913,7.2,0,0.0
50931,5092.572,6.6,0,0.0
33863,3385.913,4.4,0,0.0
18432,1842.920,2.4,0,0.0
56124,5611.885,7.3,0,0.0
45636,4563.069,5.9,0,0.0
34846,3484.216,4.5,0,0.0
35687,3568.357,4.6,0,0.0
38781,3877.574,5.0,0,0.0
58887,5887.972,7.6,0,0.0
37554,3755.000,4.8,0,0.0
26698,2669.592,3.4,0,0.0
36656,3665.199,4.7,0,0.0
40430,4042.496,5.2,0,0.0
30000,2999.594,3.9,0,0.0
45969,4596.474,5.9,0,0.0
49773,4976.848,6.4,0,0.0
39012,3900.754,5.0,0,0.0
40047,4004.095,5.2,0,0.0
35682,3567.767,4.6,0,0.0
50901,5089.579,6.6,0,0.0
34239,3423.563,4.4,0,0.0
26127,2612.482,3.4,0,0.0
39003,3899.851,5.0,0,0.0
37350,3734.542,4.8,0,0.0
40668,4066.335,5.2,0,0.0
40068,4006.326,5.2,0,0.0
41991,4198.719,5.4,0,0.0
34703,3469.897,4.5,0,0.0
34486,3448.155,4.4,0,0.0
45578,4557.367,5.9,0,0.0
31099,3109.475,4.0,0,0.0
41762,4175.693,5.4,0,0.0
