#ops,ops/sec,mb/sec,us/op,ms/op
9478,947.726,4.8,0,0.0
8908,890.741,4.7,0,0.0
6951,695.049,3.6,0,0.0
8467,846.634,4.4,0,0.0
7733,773.237,4.0,0,0.0
7080,707.925,3.8,0,0.0
8264,826.329,4.3,0,0.0
8300,829.899,4.3,0,0.0
8098,809.720,4.3,0,0.0
7939,793.815,4.1,0,0.0
8586,858.501,4.5,0,0.0
8856,885.512,4.6,0,0.0
7875,787.423,4.1,0,0.0
7897,789.602,4.0,0,0.0
7491,749.006,4.0,0,0.0
5640,563.919,2.9,0,0.0
4151,415.036,2.2,0,0.0
6474,647.310,3.4,0,0.0
3875,387.450,2.0,0,0.0
5054,505.328,2.8,0,0.0
9938,993.703,5.3,0,0.0
9267,926.596,4.7,0,0.0
8519,851.820,4.5,0,0.0
7858,785.715,4.0,0,0.0
8585,858.410,4.5,0,0.0
5627,562.634,3.0,0,0.0
6619,661.834,3.5,0,0.0
8621,862.026,4.6,0,0.0
6491,649.032,3.5,0,0.0
6390,638.937,3.4,0,0.0
8096,809.548,4.2,0,0.0
7546,754.525,3.9,0,0.0
8273,827.220,4.4,0,0.0
7332,733.143,3.8,0,0.0
8129,812.827,4.2,0,0.0
7394,739.313,3.8,0,0.0
8753,875.198,4.5,0,0.0
7534,753.313,4.0,0,0.0
5492,549.139,2.9,0,0.0
5986,598.527,3.0,0,0.0
5442,544.131,2.8,0,0.0
6500,649.928,3.4,0,0.0
7599,759.812,4.0,0,0.0
6924,692.312,3.7,0,0.0
5916,591.526,3.1,0,0.0
5981,598.024,3.2,0,0.0
6542,654.123,3.3,0,0.0
7325,732.429,3.9,0,0.0
5813,581.237,3.1,0,0.0
6269,626.815,3.4,0,0.0
8405,840.406,4.4,0,0.0
7464,746.330,3.8,0,0.0
8130,812.915,4.3,0,0.0
6337,633.620,3.4,0,0.0
3545,354.451,1.8,0,0.0
7786,778.518,4.0,0,0.0
7994,799.314,4.2,0,0.0
8751,874.998,4.6,0,0.0
6506,650.530,3.4,0,0.0
7833,783.218,4.1,0,0.0
