1.2	20.68
1.46	25.27
1.38	25.37
1.64	25.1
1.37	24.81
1.36	24.81
1.03	20.7
0.02	4.42
0.04	5.8
0.04	5.79
0.02	5.42
0.02	6.48
0.02	5.95
0.06	32.42
0.04	45.3
0.2	7.27
0.02	6.6
0.03	5.13
0.02	6.89
0.03	5.53
0.01	5.6
0.04	7.26
0.03	7.2
0.03	6.78
0.03	6.05
0.03	6.85
0.02	6.93
0.2	5.37
0.07	66.28
0.05	36.04
0.06	63.56
0.03	68.77
0.05	68.74
0.03	69.93
0.04	69.5
0.06	68.03
0.04	67.79
0.05	68.74
0.09	66.18
1.22	35.42
1.27	23.59
1.42	24.3
1.22	23.56
1.32	25.47
0.23	7.48
0.03	4.57
0.01	5.73
0.02	5.67
0.01	7.03
0.05	6.65
0.02	5.22
0.19	6.96
0.01	7.45
0.02	6.45
0.04	5.61
0.03	6.71
0.01	42.29
0.06	68.42
0.03	66.87
0.05	65.23
0.06	66.9
0.04	65.52
0.06	67
0.74	56.12
0.42	7.81
1.18	21.84
1.28	24.44
1.37	24.87
1.24	25.16
1.31	24.34
1.38	24.2
0.42	9.62
0.03	4.08
0.04	5.63
0.01	5.63
0.21	6.5
0	5.11
0.04	6.92
0.01	6.77
0.04	5.85
0.02	6.47
0.04	5.17
0.02	6.63
0.04	6.48
0.03	6.27
0.03	6.4
0.04	27.6
0.2	45.23
0.02	6.58
0.01	6.74
0.02	5.82
0.03	6.31
0.06	64.83
0.03	7.76
0.02	6.17
0.02	6.53
0.03	6.43
0.04	6.07
0.04	38.36
0.24	65.24
0.05	66.21
0.06	69.36
0.04	67.6
0.11	66.38
1.23	32.65
0.6	10.27
0.01	5.65
0.08	48.29
1	40.18
1.46	22.68
1.42	23.75
1.67	24.13
1.46	23.85
0.58	10.49
0.03	3.71
0.04	5.71
0	6.15
0.02	6.2
0.03	5.14
0.04	6.28
0.02	6.05
0.03	5.94
0.03	6.11
0.21	6.12
0.04	44.98
0.04	27.47
0.02	4.11
0.04	6.08
0.02	5.86
0.05	6.19
0.01	6.27
0.04	22.82
0.02	53.38
0.02	6.1
0.04	25.65
0.21	68.02
0.04	63.11
0.05	68.26
0.04	69.26
0.04	61.47
0.04	67.94
0.06	69.47
0.06	67.56
0.08	67.75
1.01	40.08
1.49	23.81
1.21	24.41
1.69	23.05
0.03	0.99
0.02	5.67
0.03	1.49
0.04	5.45
0.08	49.29
0.67	50.47
0.31	5.78
0.04	16.6
1.08	32.9
1.02	19.97
0.02	3.61
0.17	5.89
0.03	5.18
0.02	5.95
0.01	6.18
0.05	35.72
0.02	65.94
0.06	65
0.06	66.61
0.37	59.49
1.42	23.12
1.5	22.53
1.38	20.86
