0.81	4.13
0.69	3.67
0.49	2.53
0.26	1.64
0.79	3.81
0.27	1.53
0.22	1.31
0.42	2.33
0.79	4.12
0.33	2.04
0.35	2.08
0.31	1.82
0.47	2.64
0.37	2.22
0.57	3.13
0.14	1.04
0.69	3.51
0	0.41
0.72	3.38
0.58	3.42
0.73	3.94
0.63	3.49
0.19	1.34
0.77	4.2
0.28	1.94
0.58	3.18
0.62	3.3
0.18	1.36
0.68	3.76
0.21	1.6
0.69	3.78
0.33	1.97
0.71	4.01
0.46	2.58
0.38	2.23
0.5	2.49
0.36	2.21
0.32	2.06
0.46	2.69
0.63	3.23
0.49	2.87
0.37	2.16
0.5	2.85
0.33	2.05
0.5	3.03
0.4	2.52
0.53	3.24
0.38	2.12
0.57	3.29
0.58	3.55
0.66	3.5
0.31	1.96
0.66	3.91
0.32	2.29
0	0.46
0.62	3.33
0.79	4.21
0.35	2.15
0.07	0.9
0.64	3.48
0.07	0.72
0.46	2.81
0.8	4.31
0.72	4.2
0.25	1.85
0.18	1.46
0.49	2.61
0.26	1.69
0.42	2.41
0.32	2
0.42	2.34
0.81	4.37
0.35	2.38
0.55	2.42
