93.9472	44.8526	49.0947
84.6986	30.8604	53.8382
94.1636	26.9411	67.2225
87.1822	38.5064	48.6758
89.7098	43.7995	45.9103
90.0529	43.6508	46.4021
89.0418	42.2975	46.7443
90.547	44.0786	46.4684
89.1489	44.9468	44.2021
89.7667	44.4327	45.334
90.1743	44.7966	45.3777
88.1517	39.9157	48.2359
90.4812	43.8921	46.5891
98.1256	27.1023	71.0233
79.0254	34.8517	44.1737
98.0382	37.8773	60.161
78.7798	39.2573	39.5225
98.3137	26.5202	71.7936
81.0354	35.869	45.1664
96.6032	29.0273	67.5759
80.6936	34.9896	45.7039
95.0311	47.1532	47.8778
98.0769	34.919	63.1579
81.387	34.1662	47.2208
83.2799	38.5684	44.7115
90.397	42.4893	47.9077
94.1969	23.1088	71.0881
93.279	28.7678	64.5112
81.6774	37.6068	44.0705
95.6962	26.2278	69.4684
81.9355	40.9677	40.9677
98.783	23.1237	75.6592
78.8348	37.6269	41.2079
97.4606	33.7735	63.6872
79.8097	34.5666	45.2431
97.7413	13.347	84.3943
81.0825	29.5849	51.4976
90.4582	43.8814	46.5768
91.0011	45.8466	45.1544
90.4864	42.3838	48.1026
89.0725	44.0299	45.0426
88.836	43.9153	44.9206
90.8131	42.0275	48.7856
89.9415	44.5982	45.3433
