#ops,ops/sec,mb/sec,us/op,ms/op
2484,248.377,0.8,0,0.0
2914,291.373,0.9,0,0.0
2351,235.075,0.8,0,0.0
3975,397.466,1.2,0,0.0
4424,442.359,1.5,0,0.0
4988,498.719,1.7,0,0.0
3372,337.143,1.1,0,0.0
4946,494.520,1.6,0,0.0
6000,599.904,2.0,0,0.0
7599,759.778,2.6,0,0.0
8611,860.970,2.9,0,0.0
7779,777.771,2.6,0,0.0
2996,299.545,0.9,0,0.0
5138,513.717,1.7,0,0.0
8231,822.975,2.9,0,0.0
9444,944.242,3.1,0,0.0
9357,935.545,3.1,0,0.0
5700,569.896,1.9,0,0.0
2887,288.649,1.0,0,0.0
6106,610.490,2.0,0,0.0
9631,962.936,3.2,0,0.0
9805,980.331,3.3,0,0.0
7748,774.674,2.6,0,0.0
3382,338.136,1.1,0,0.0
6085,608.392,2.0,0,0.0
9953,995.114,3.3,0,0.0
9804,980.232,3.3,0,0.0
8478,847.650,2.7,0,0.0
2891,289.047,0.9,0,0.0
5270,526.913,1.7,0,0.0
9603,960.152,3.3,0,0.0
9672,967.049,3.2,0,0.0
8747,874.571,2.9,0,0.0
2792,279.154,0.9,0,0.0
5486,548.516,1.8,0,0.0
9607,960.534,3.3,0,0.0
9641,963.961,3.2,0,0.0
8094,809.247,2.6,0,0.0
3495,349.437,1.2,0,0.0
7338,733.674,2.3,0,0.0
9637,963.537,3.2,0,0.0
9725,972.344,3.1,0,0.0
5563,556.211,1.9,0,0.0
4483,448.224,1.5,0,0.0
8379,837.769,2.8,0,0.0
9716,971.425,3.3,0,0.0
9564,956.236,3.2,0,0.0
4563,456.218,1.5,0,0.0
,,,,
9191,918.943,3.1,0,0.0
9665,966.343,3.3,0,0.0
9378,937.638,3.1,0,0.0
3934,393.329,1.2,0,0.0
4251,425.020,1.4,0,0.0
7928,792.662,2.6,0,0.0
8488,848.670,2.8,0,0.0
9946,994.440,3.4,0,0.0
5543,554.210,1.7,0,0.0
3560,355.938,1.1,0,0.0
6579,657.776,2.2,0,0.0
