0.95	4.36
1	5.38
1	5.37
0.97	5.39
1.02	5.4
1.11	5.21
1.03	5.32
0.94	5.37
0.98	5.23
1.12	5.27
0.97	5.28
1.04	5.35
1.1	5.23
1.1	5.25
1.12	5.38
1.23	5.17
1.04	5.45
0.99	5.43
1.07	5.22
1.13	5.2
1.04	5.22
1.14	5.18
1.12	5.34
1.1	5.32
1.01	5.42
0.99	5.38
1.03	5.28
1.08	5.2
1.13	5.32
1.05	5.36
1.05	5.38
1	5.5
1.14	5.16
0.93	5.34
1.08	5.19
1.02	5.38
1.03	5.24
1.1	5.38
1.09	5.33
1.14	5.32
0.91	5.5
1.11	5.26
1.01	5.14
1.15	5.23
1.09	5.21
0.99	5.34
0.98	5.36
0.95	5.07
1	5.46
0.97	5.32
1.1	5.21
1.1	5.36
1.08	5.17
1.13	5.17
0.97	5.34
1.02	5.26
1.01	5.44
1.06	5.18
1.1	5.34
1.09	5.32
1.01	5.42
1.09	5.31
1.11	5.3
0.99	5.29
1.19	5.4
1.06	5.35
1.01	5.35
1.2	5.18
0.94	5.39
1.01	5.44
1.08	5.26
1.1	5.3
1.03	5.28
1.05	5.23
0.98	5.32
0.93	5.46
1	5.34
1.12	5.2
1.03	5.25
1.05	5.28
1.02	5.39
1.09	5.34
0.92	5.42
1.06	5.7
1.07	5.2
1.01	5.31
0.97	5.46
1.04	5.4
1.12	5.23
0.98	5.42
0.95	5.64
0.98	5.42
1.04	5.34
1.01	5.51
0.98	5.4
0.95	5.43
1.03	5.38
0.95	5.59
1.08	5.39
1.17	5.25
1.27	5.17
1.33	5.24
1.27	5.24
1.12	5.24
1.23	5.14
1.35	5.16
1.13	5.32
1.28	5.17
1.28	5.16
1.11	5.26
1.1	5.38
1.05	5.21
1.21	5.17
1.23	5.07
1.23	5.34
1.16	5.42
1.18	5.31
1.17	5.21
1.12	5.4
1.06	5.41
1.22	5.22
1.14	5.29
1.22	5.25
1.13	5.16
1.13	5.47
1.09	5.39
1.13	5.3
1.17	5.3
1.14	5.25
1.16	5.27
1.1	5.5
1.21	5.22
1.19	5.31
1.04	5.41
1.21	5.34
1.17	5.36
1.17	5.26
1.06	5.36
1.09	5.25
1.18	5.28
1.2	5.09
1.01	5.5
1.2	5.26
1.18	5.29
1.14	5.47
1.18	5.24
1.07	5.19
1.06	5.52
1.16	5.42
1.05	5.43
1.1	5.31
1.2	5.31
1.11	5.26
1.16	5.37
1.12	5.4
1.08	5.34
1.09	5.3
1.19	5.26
1.19	5.36
1.04	5.36
1.07	5.35
0.94	5.47
0.71	5.6
0.92	5.36
0.93	5.42
1.18	5.32
1.1	5.37
1.07	5.31
1.07	5.34
1.09	5.5
0.95	5.42
1.12	5.64
1.07	5.27
1.12	5.38
1.16	5.19
1.05	5.29
1.03	5.3
1.09	5.31
1.17	5.18
1.15	5.25
1.17	5.23
1.14	5.22
1.05	5.39
0.97	5.44
1.04	5.61
1.08	5.12
1.18	5.16
1.02	5.5
1.08	5.16
1.08	5.3
1.24	5.16
1.17	5.37
1.21	5.2
1.21	5.26
1.23	5.28
1.31	5.25
1.37	5.14
1.1	5.23
1.15	5.29
1.26	5.16
1.31	5.05
1.16	5.18
1.17	5.36
1.24	5.31
1.02	5.31
1.25	5.16
1.28	5.21
1.24	5.15
1.08	5.39
1.15	5.39
1.13	5.21
1.16	5.16
1.21	5.19
1.1	5.17
1.1	5.11
1.05	5.14
1.28	5.12
1.19	5.27
1.17	5.4
1.04	5.35
1.16	5.12
1.21	5.26
1.09	5.39
1.24	5.23
1.26	5.16
1.21	5.06
1.23	5.23
1.12	5.42
1.15	5.22
1.13	5.31
1.05	5.43
1.23	5.29
1.15	5.33
1.2	5.39
1.27	5.2
1.1	5.23
1.3	5.19
1.1	5.16
1.1	5.33
1.06	5.22
1.14	5.38
1.16	5.28
1.14	5.39
1.09	5.35
1.13	5.4
1.19	5.38
0.97	5.33
1.04	5.15
1.02	5.37
1.06	5.21
0.99	5.3
0.89	5.41
0.85	5.45
0.79	5.28
1.12	5.3
1.03	5.22
1.08	5.33
0.97	5.27
1.19	5.11
1.04	5.32
1.16	5.25
1.03	5.3
1.03	5.37
1.13	5.38
1.07	5.25
1.16	5.24
1.18	5.22
1.07	5.43
1.08	5.33
1.23	5.28
1.11	5.12
1.19	5.2
1.13	5.5
0.98	5.33
1.22	5.07
1.08	5.27
1.18	5.37
1.1	5.28
0.98	5.37
1.08	5.27
1.26	5.11
1.16	5.24
1.16	5.45
1.29	5.26
1.13	5.36
1.11	5.12
