99.0977	71.3784	27.7193
98.7531	74.5636	24.1895
99.1976	74.9248	24.2728
98.9505	74.7126	24.2379
98.9005	74.7126	24.1879
98.9011	74.5255	24.3756
99.2972	74.9498	24.3474
99.1483	74.7495	24.3988
99	74.75	24.25
99.0982	74.8998	24.1984
98.7531	76.1097	22.6434
99.2975	74.862	24.4355
99.2975	75.0125	24.285
99.0986	74.8122	24.2864
98.9995	74.7874	24.2121
99.1487	74.8623	24.2864
98.95	74.7	24.25
98.8517	74.5382	24.3135
99.3471	75.0377	24.3094
98.8517	74.7379	24.1138
99.3474	75.1004	24.247
98.8018	74.638	24.1638
99.1984	74.8998	24.2986
98.8511	74.6254	24.2258
99.2474	74.9624	24.285
99.0991	74.8749	24.2242
99.2975	74.862	24.4355
98.9995	74.5373	24.4622
99.0986	74.8623	24.2364
99.049	74.7748	24.2743
99.0986	74.662	24.4367
98.9995	74.6873	24.3122
99.1483	74.8497	24.2986
98.9495	74.7374	24.2121
99.2477	74.9248	24.323
99.1483	74.7996	24.3487
98.95	74.75	24.2
99.05	74.75	24.3
98.7	74.5	24.2
98.8972	74.6867	24.2105
98.7487	74.5245	24.2242
99.196	74.9246	24.2714
98.6014	74.3756	24.2258
99.0964	74.7992	24.2972
98.7494	74.5873	24.1621
98.7494	74.5373	24.2121
98.7	74.5	24.2
98.9965	74.7617	24.2348
98.8488	74.5746	24.2743
98.7494	74.3372	24.4122
98.6007	74.4128	24.1879
98.8978	74.6994	24.1984
98.9474	74.6366	24.3108
98.8477	74.5992	24.2485
98.7994	74.5373	24.2621
98.7487	74.5245	24.2242
98.75	74.8	23.95
98.65	74.45	24.2
99.0462	74.749	24.2972
98.7988	74.5746	24.2242
98.8471	74.8371	24.01
98.8488	74.5746	24.2743
99.0959	75.0879	24.008
98.503	74.1018	24.4012
98.8978	74.3988	24.499
98.5037	74.3142	24.1895
98.8483	74.662	24.1863
98.6007	74.4628	24.1379
98.9468	74.7743	24.1725
98.6007	74.2129	24.3878
98.7982	74.6119	24.1863
98.5514	74.3257	24.2258
98.7487	74.5245	24.2242
98.5514	74.4256	24.1259
98.9468	74.5737	24.3731
98.5514	78.7712	19.7802
98.8972	74.6867	24.2105
99.0467	74.7115	24.3352
98.7	74.5	24.2
99.1462	74.9372	24.2089
98.6513	74.4256	24.2258
99.2455	74.9497	24.2958
98.7494	74.3872	24.3622
98.9468	74.674	24.2728
98.6513	74.4256	24.2258
98.997	74.674	24.323
98.7494	74.5373	24.2121
98.7994	74.9375	23.8619
98.9468	74.6239	24.323
98.8983	74.5618	24.3365
99.1462	74.8368	24.3094
98.4056	74.2402	24.1654
98.997	74.4734	24.5236
98.7988	74.5746	24.2242
99.0467	74.8118	24.2348
98.3549	74.1276	24.2273
99.1964	74.8368	24.3596
98.7988	74.4745	24.3243
98.8483	74.6119	24.2364
98.7994	74.6373	24.1621
99.0467	74.7115	24.3352
98.6021	74.4883	24.1138
99.0467	74.561	24.4857
98.7988	74.5746	24.2242
99.1466	74.8494	24.2972
98.7494	74.5873	24.1621
98.6993	74.2871	24.4122
98.8972	74.6366	24.2607
98.6507	75.4123	23.2384
98.8972	74.6366	24.2607
98.7487	74.4745	24.2743
98.8972	74.6366	24.2607
98.607	74.4776	24.1294
99.0015	74.638	24.3635
98.6021	74.3884	24.2137
99.1956	75.1131	24.0825
98.6513	74.5255	24.1259
99.0467	74.8118	24.2348
98.6513	74.3257	24.3257
99.0467	74.561	24.4857
98.7487	74.5245	24.2242
98.6513	74.3756	24.2757
98.8488	74.6246	24.2242
98.8483	74.5618	24.2864
98.8983	74.6119	24.2864
98.7994	74.5373	24.2621
98.8477	74.6493	24.1984
98.7994	74.5873	24.2121
98.997	74.6239	24.3731
98.6021	74.3884	24.2137
99.1462	74.9372	24.2089
98.7988	74.4244	24.3744
98.8978	74.6493	24.2485
98.6513	74.4256	24.2258
99.0964	75	24.0964
98.7013	74.5754	24.1259
99.0467	74.7617	24.285
98.7	74.45	24.25
98.997	74.7242	24.2728
98.7006	75.0125	23.6882
98.8488	74.5746	24.2743
98.7	75.15	23.55
98.7006	74.4628	24.2379
98.8972	75.9398	22.9574
98.404	74.2643	24.1397
99.0964	74.7992	24.2972
98.6007	74.4128	24.1879
99.0467	75.6648	23.3818
98.6014	74.3756	24.2258
98.8477	74.5992	24.2485
