#ops,ops/sec,mb/sec,us/op,ms/op
76381,7637.387,29.8,0,0.0
79547,7954.138,31.0,0,0.0
83948,8393.966,32.7,0,0.0
104295,10428.841,40.7,0,0.0
121061,12105.296,47.2,0,0.0
32748,3274.458,12.7,0,0.0
