0.75	0.72
0.11	1
0.1	1.02
0.11	1.18
0.12	1.18
0.09	0.9
0.06	0.58
0.07	0.66
0.07	0.63
0.05	0.54
0.04	0.57
0.07	0.64
0.05	0.5
0.06	0.64
0.06	0.62
0.07	0.61
0.05	0.57
0.06	0.54
0.06	0.61
0.07	0.67
0.08	0.67
0.05	0.58
0.06	0.66
0.07	0.59
0.07	0.54
0.07	0.69
0.08	0.81
0.06	0.56
0.05	0.58
0.06	0.56
0.06	0.54
0.06	0.55
0.08	0.67
0.09	0.73
0.07	0.63
0.06	0.62
0.06	0.58
0.07	0.59
0.08	0.62
0.08	0.72
0.06	0.59
0.06	0.63
0.06	0.57
0.05	0.58
0.06	0.58
0.07	0.69
0.07	0.63
0.06	0.59
0.06	0.57
0.06	0.6
0.05	0.64
0.06	0.73
0.07	0.59
0.06	0.56
0.07	0.64
0.06	0.57
0.08	0.66
0.08	0.76
0.07	0.55
0.05	0.62
0.04	0.62
0.06	0.61
0.07	0.74
0.08	0.77
0.05	0.6
0.06	0.65
0.06	0.55
0.06	0.58
0.06	0.53
0.06	0.63
0.09	0.8
0.06	0.62
0.05	0.62
0.06	0.54
0.06	0.55
0.07	0.56
0.07	0.64
0.08	0.73
0.07	0.64
0.07	0.63
0.06	0.54
0.05	0.57
0.08	0.61
0.09	0.77
0.07	0.62
0.05	0.6
0.06	0.57
0.07	0.51
0.05	0.58
0.08	0.71
0.06	0.63
0.07	0.61
0.06	0.6
0.07	0.59
0.08	0.66
0.08	0.78
0.06	0.56
0.06	0.59
0.06	0.58
0.05	0.6
0.05	0.55
0.09	0.76
0.06	0.64
0.07	0.62
0.06	0.6
0.05	0.58
0.05	0.59
0.06	0.57
0.08	0.72
0.05	0.65
0.06	0.63
0.06	0.56
0.05	0.61
0.06	0.6
0.08	0.66
0.07	0.57
0.04	0.58
0.05	0.55
0.07	0.57
0.05	0.57
0.08	0.77
0.06	0.64
0.07	0.61
0.06	0.58
0.06	0.6
0.06	0.6
0.05	0.59
0.07	0.73
0.09	0.59
0.05	0.56
0.07	0.52
0.08	0.56
0.05	0.63
0.05	0.59
0.06	0.67
0.07	0.64
0.05	0.54
0.06	0.63
0.06	0.57
0.05	0.56
0.08	0.7
0.07	0.69
0.06	0.61
0.07	0.63
0.07	0.63
0.05	0.61
0.06	0.61
0.06	0.72
0.08	0.72
0.07	0.62
0.07	0.63
0.06	0.6
0.05	0.56
0.08	0.71
0.1	0.73
0.07	0.68
0.06	0.58
0.05	0.61
0.05	0.58
0.06	0.66
0.08	0.69
0.06	0.73
0.06	0.59
0.07	0.58
0.05	0.55
0.05	0.45
0.05	0.57
0.08	0.71
0.08	0.72
0.06	0.55
0.07	0.57
0.04	0.59
0.07	0.59
0.06	0.62
0.08	0.76
0.06	0.59
0.07	0.6
0.07	0.62
0.07	0.61
0.09	0.72
0.07	0.78
0.06	0.56
0.07	0.63
0.06	0.56
0.06	0.61
0.06	0.61
0.06	0.67
0.06	0.7
0.05	0.59
0.05	0.59
0.08	0.54
0.05	0.6
0.08	0.66
0.08	0.7
0.06	0.64
0.04	0.61
0.05	0.56
0.06	0.63
0.08	0.69
0.09	0.75
0.06	0.62
0.05	0.57
0.07	0.53
0.05	0.63
0.06	0.52
0.05	0.69
0.07	0.68
0.07	0.61
0.05	0.54
0.06	0.64
0.05	0.58
0.07	0.66
0.06	0.65
0.05	0.52
0.06	0.6
0.05	0.57
0.06	0.6
0.06	0.6
0.07	0.67
0.09	0.76
0.06	0.55
0.07	0.58
0.06	0.56
0.06	0.6
0.07	0.55
0.04	0.55
0.09	0.74
0.06	0.65
0.05	0.62
0.05	0.56
0.05	0.67
0.06	0.61
0.09	0.8
0.07	0.6
0.07	0.63
0.08	0.54
0.06	0.6
0.05	0.62
0.09	0.72
0.08	0.63
0.05	0.6
0.05	0.47
0.05	0.59
0.06	0.65
0.09	0.76
0.05	0.58
0.07	0.61
0.07	0.63
0.05	0.63
0.06	0.68
0.09	0.79
0.07	0.65
0.06	0.67
0.05	0.58
0.06	0.56
0.05	0.58
0.05	0.59
0.07	0.7
0.08	0.61
0.06	0.58
0.06	0.56
0.06	0.56
0.06	0.55
0.04	0.61
0.08	0.68
0.07	0.59
0.04	0.48
0.32	0.61
0.17	0.52
0.06	0.56
0.04	0.46
0.06	0.68
0.07	0.58
0.06	0.59
0.07	0.53
0.05	0.57
0.04	0.51
0.07	0.71
0.06	0.67
0.06	0.49
0.08	0.86
0.1	1.01
0.06	0.56
0.05	0.71
0.05	0.53
0.05	0.52
0.05	0.54
0.07	0.56
0.06	0.54
0.06	0.69
0.08	0.6
0.05	0.52
0.06	0.48
0.05	0.55
0.05	0.51
0.07	0.62
0.07	0.64
0.06	0.57
0.07	0.55
0.04	0.53
0.06	0.52
0.07	0.65
0.07	0.67
0.06	0.52
0.06	0.54
0.05	0.5
0.06	0.55
0.07	0.65
0.06	0.7
0.05	0.54
0.08	0.51
0.05	0.55
0.06	0.51
0.07	0.65
0.09	0.7
0.06	0.55
0.05	0.53
0.04	0.49
0.07	0.51
0.06	0.61
0.08	0.64
0.05	0.51
0.04	0.49
0.06	0.51
0.05	0.49
0.06	0.53
0.07	0.64
0.07	0.57
0.05	0.52
0.05	0.52
0.05	0.51
0.05	0.5
0.07	0.56
0.09	0.6
0.08	0.52
0.06	0.53
0.04	0.47
0.06	0.51
0.05	0.47
0.06	0.61
0.07	0.61
0.05	0.59
0.06	0.5
0.04	0.5
0.04	0.54
0.07	0.61
0.07	0.6
0.04	0.42
