#ops,ops/sec,mb/sec,us/op,ms/op
,,,,
201118,20110.485,26.1,0,0.0
199371,19935.764,25.9,0,0.0
187052,18703.982,24.3,0,0.0
188243,18823.086,24.5,0,0.0
190922,19091.020,24.8,0,0.0
189269,18925.715,24.6,0,0.0
178911,17889.667,23.2,0,0.0
176851,17683.952,23.0,0,0.0
159166,15915.314,20.7,0,0.0
173596,17358.387,22.6,0,0.0
182352,18233.822,23.7,0,0.0
179965,17995.318,23.4,0,0.0
172379,17236.723,22.2,0,0.0
174906,17489.493,22.7,0,0.0
164139,16412.605,21.3,0,0.0
165413,16540.106,21.5,0,0.0
153690,15367.768,20.0,0,0.0
124347,12433.353,16.1,0,0.0
125100,12508.754,16.2,0,0.0
164356,16434.275,21.4,0,0.0
118178,11816.686,15.3,0,0.0
126504,12649.131,16.4,0,0.0
133790,13377.795,17.4,0,0.0
135023,13500.689,17.5,0,0.0
121234,12122.211,15.7,0,0.0
130223,13021.059,16.9,0,0.0
117697,11768.738,15.3,0,0.0
128386,12837.069,16.7,0,0.0
125472,12546.092,16.3,0,0.0
108590,10857.472,14.1,0,0.0
125913,12589.877,16.3,0,0.0
,,,16.6,
111329,11132.021,14.4,0,0.0
102864,10285.205,13.3,0,0.0
127801,12778.825,16.6,0,0.0
83836,8382.832,10.9,0,0.0
115608,11559.586,15.0,0,0.0
113259,11324.558,14.7,0,0.0
79785,7977.489,10.3,0,0.0
98004,9799.203,12.7,0,0.0
48181,4817.386,6.2,0,0.0
101052,10104.044,13.1,0,0.0
78450,7843.893,10.2,0,0.0
71139,7113.068,9.2,0,0.0
98705,9869.694,12.8,0,0.0
85580,8557.252,11.1,0,0.0
92639,9262.671,12.0,0,0.0
56903,5689.678,7.4,0,0.0
95281,9527.029,12.4,0,0.0
59543,5953.489,7.7,0,0.0
94025,9401.444,12.2,0,0.0
53569,5356.301,6.9,0,0.0
98257,9824.528,12.7,0,0.0
66757,6675.057,8.6,0,0.0
65754,6574.830,8.5,0,0.0
100502,10048.928,13.0,0,0.0
63283,6327.486,8.2,0,0.0
64124,6411.624,8.3,0,0.0
80624,8061.284,10.4,0,0.0
78457,7844.817,10.2,0,0.0
72443,7243.416,9.4,0,0.0
56375,5636.770,7.3,0,0.0
78474,7846.440,10.2,0,0.0
,,,,722.930
52655,5264.695,6.8,0,0.0
77579,7757.235,10.1,0,0.0
73480,7347.171,9.5,0,0.0
82342,8233.163,10.7,0,0.0
54689,5468.405,7.1,0,0.0
73530,7352.089,9.5,0,0.0
61105,6109.749,7.9,0,0.0
64467,6445.808,8.3,0,0.0
61059,6105.050,7.9,0,0.0
57398,5739.021,7.4,0,0.0
70730,7072.293,9.2,0,0.0
43104,4310.054,5.6,0,0.0
81178,8117.196,10.5,0,0.0
49487,4947.947,6.4,0,0.0
78881,7887.140,10.2,0,0.0
56339,5633.044,7.3,0,0.0
38077,3807.307,4.9,0,0.0
86174,8616.551,11.2,0,0.0
37861,3785.407,4.9,0,0.0
37902,3789.567,4.9,0,0.0
91770,9175.836,11.9,0,0.0
57607,5759.961,7.5,0,0.0
54740,5473.242,7.1,0,0.0
57064,5705.756,7.4,0,0.0
57396,5738.735,7.4,0,0.0
33375,3337.013,4.3,0,0.0
95851,9584.060,12.4,0,0.0
52031,5202.621,6.7,0,0.0
72192,7218.380,9.4,0,0.0
44438,4443.367,5.7,0,0.0
55637,5563.146,7.2,0,0.0
76752,7674.420,9.9,0,0.0
29520,2951.507,3.8,0,0.0
73903,7389.305,9.6,0,0.0
55239,5523.176,7.1,0,0.0
47236,4723.008,6.1,0,0.0
80037,8002.688,10.4,0,0.0
53447,5343.934,6.9,0,0.0
40389,4038.353,5.2,0,0.0
80129,8011.878,10.4,0,0.0
60009,6000.272,7.8,0,0.0
33666,3366.333,4.3,0,0.0
95562,9554.939,12.4,0,0.0
28716,2871.120,3.7,0,0.0
21117,2111.365,2.7,0,0.0
74621,7461.187,9.7,0,0.0
61627,6161.854,8.0,0,0.0
18809,1880.578,2.4,0,0.0
85594,8558.403,11.1,0,0.0
41521,4151.516,5.4,0,0.0
28179,2817.450,3.6,0,0.0
79752,7974.146,10.3,0,0.0
41194,4118.792,5.3,0,0.0
68649,6863.965,8.9,0,0.0
41250,4124.438,5.3,0,0.0
52276,5227.092,6.8,0,0.0
27361,2735.872,3.5,0,0.0
101047,10103.553,13.1,0,0.0
27831,2782.656,3.6,0,0.0
20026,2002.248,2.6,0,0.0
82028,8201.793,10.6,0,0.0
28015,2801.067,3.6,0,0.0
56599,5659.059,7.3,0,0.0
73320,7331.034,9.5,0,0.0
44468,4445.952,5.7,0,0.0
12582,1257.966,1.6,0,0.0
83116,8310.349,10.8,0,0.0
27921,2791.634,3.6,0,0.0
27621,2761.672,3.5,0,0.0
66294,6628.498,8.6,0,0.0
44814,4480.697,5.8,0,0.0
30436,3043.273,3.9,0,0.0
,,,,
50926,5091.810,6.6,0,0.0
27333,2732.875,3.5,0,0.0
10501,1749.865,2.2,0,0.0
