0.45	1.17
1.83	0.91
0.08	1.08
0.1	1.1
0.11	1.13
0.08	1.13
0.09	1.12
0.08	1.12
0.1	1.13
0.08	1.16
0.07	1.13
0.09	1.23
0.1	1.16
0.09	1.17
0.09	1.23
0.09	1.19
0.1	1.34
0.09	1.29
0.1	1.33
0.1	1.28
0.1	1.29
0.09	1.3
0.09	1.25
0.11	1.26
0.11	1.33
0.09	1.28
0.11	1.29
0.12	1.29
0.09	1.35
0.09	1.27
0.11	1.35
0.1	1.3
0.1	1.3
0.1	1.3
0.1	1.34
0.09	1.28
0.09	1.3
0.1	1.25
0.12	1.27
0.1	1.34
0.1	1.31
0.1	1.24
0.09	1.34
0.1	1.4
0.11	1.38
0.1	1.3
0.11	1.27
0.12	1.29
0.12	1.29
0.1	1.34
0.1	1.3
0.09	1.29
0.1	1.31
0.09	1.35
0.11	1.3
0.1	1.33
0.11	1.28
0.09	1.34
0.11	1.29
0.1	1.29
0.11	1.31
0.12	1.34
0.1	1.34
0.11	1.32
0.11	1.34
0.09	1.34
0.11	1.28
0.1	1.36
0.1	1.37
