#ops,ops/sec,mb/sec,us/op,ms/op
9156,915.544,4.6,0,0.0
13304,1330.273,7.0,0,0.0
14818,1481.685,7.7,0,0.0
13536,1353.473,7.2,0,0.0
9236,923.517,4.8,0,0.0
12195,1219.383,6.4,0,0.0
14325,1432.376,7.5,0,0.0
10561,1056.020,5.5,0,0.0
10318,1031.712,5.4,0,0.0
15267,1526.587,8.0,0,0.0
14615,1461.336,7.8,0,0.0
7892,789.087,4.2,0,0.0
11535,1153.356,6.1,0,0.0
11224,1122.256,5.8,0,0.0
3307,330.644,1.7,0,0.0
9179,917.771,4.7,0,0.0
9428,942.659,4.9,0,0.0
15791,1578.935,8.5,0,0.0
15750,1574.850,8.4,0,0.0
15643,1564.147,8.2,0,0.0
5887,588.612,3.0,0,0.0
8413,841.170,4.4,0,0.0
11241,1123.955,5.9,0,0.0
10761,1075.975,5.5,0,0.0
11959,1195.760,6.4,0,0.0
11725,1172.359,6.1,0,0.0
8019,801.793,4.2,0,0.0
11458,1145.652,6.0,0,0.0
10620,1061.869,5.7,0,0.0
12464,1246.228,6.7,0,0.0
12619,1261.746,6.6,0,0.0
12634,1263.238,6.8,0,0.0
12397,1239.547,6.5,0,0.0
11370,1136.869,5.9,0,0.0
9201,919.954,4.9,0,0.0
13215,1321.352,6.9,0,0.0
14102,1410.060,7.4,0,0.0
14255,1425.410,7.4,0,0.0
6587,658.654,3.5,0,0.0
12634,1263.316,6.7,0,0.0
16737,1673.578,8.8,0,0.0
15091,1509.015,7.8,0,0.0
14266,1426.496,7.4,0,0.0
16451,1644.968,8.8,0,0.0
12140,1213.859,6.4,0,0.0
12804,1280.250,6.7,0,0.0
15688,1568.627,8.2,0,0.0
17969,1796.662,9.5,0,0.0
15173,1517.087,8.1,0,0.0
3187,318.642,1.5,0,0.0
13290,1328.798,7.0,0,0.0
9171,916.960,4.8,0,0.0
2024,202.363,1.0,0,0.0
14062,1406.028,7.6,0,0.0
14049,1404.695,7.2,0,0.0
16052,1604.980,8.4,0,0.0
14999,1499.694,7.9,0,0.0
14782,1477.989,7.8,0,0.0
17316,1731.366,9.3,0,0.0
14639,1463.694,7.8,0,0.0
