#ops,ops/sec,mb/sec,us/op,ms/op
514054,51399.664,200.7,0,0.0
473536,47345.954,184.9,0,0.0
429752,42972.244,167.8,0,0.0
432256,43222.466,168.8,0,0.0
358165,35814.136,139.9,0,0.0
372604,37257.937,145.5,0,0.0
359123,35910.113,140.2,0,0.0
377833,37780.927,147.5,0,0.0
381402,38137.828,148.9,0,0.0
378524,37849.849,147.8,0,0.0
385100,38503.135,150.4,0,0.0
376424,37639.521,147.0,0,0.0
376669,37664.135,147.1,0,0.0
374318,37429.296,146.2,0,0.0
351480,35145.666,137.2,0,0.0
362666,36261.288,141.6,0,0.0
371549,37152.619,145.1,0,0.0
371242,37121.754,145.0,0,0.0
363869,36384.557,142.1,0,0.0
370411,37038.630,144.6,0,0.0
367839,36781.461,143.6,0,0.0
73211,36602.188,142.5,0,0.0
