#ops,ops/sec,mb/sec,us/op,ms/op
2023,202.274,199.1,0,0.0
575,57.493,57.5,0,0.0
652,65.191,65.2,0,0.0
569,56.894,56.9,0,0.0
583,58.294,58.3,0,0.0
570,56.992,57.0,0,0.0
620,61.992,62.0,0,0.0
523,52.291,52.3,0,0.0
581,58.090,58.1,0,0.0
693,69.290,69.3,0,0.0
623,62.238,62.2,0,0.0
548,54.792,54.8,0,0.0
741,74.091,74.1,0,0.0
692,69.190,69.2,0,0.0
512,51.195,51.2,0,0.0
815,81.494,81.5,0,0.0
621,62.095,62.1,0,0.0
569,56.895,56.9,0,0.0
747,74.691,74.7,0,0.0
610,60.992,61.0,0,0.0
482,48.194,48.2,0,0.0
558,55.793,55.8,0,0.0
655,65.494,65.5,0,0.0
577,57.692,57.7,0,0.0
822,82.191,82.2,0,0.0
700,69.992,70.0,0,0.0
543,54.293,54.3,0,0.0
575,57.492,57.5,0,0.0
553,55.293,55.3,0,0.0
761,76.090,76.1,0,0.0
693,69.290,69.3,0,0.0
572,57.190,57.2,0,0.0
648,64.792,64.8,0,0.0
666,66.591,66.6,0,0.0
557,55.693,55.7,0,0.0
544,54.393,54.4,0,0.0
639,63.894,63.9,0,0.0
670,66.990,67.0,0,0.0
633,63.291,63.3,0,0.0
522,52.195,52.2,0,0.0
594,59.395,59.4,0,0.0
754,75.392,75.4,0,0.0
627,62.694,62.7,0,0.0
608,60.793,60.8,0,0.0
506,50.594,50.6,0,0.0
671,67.091,67.1,0,0.0
686,68.590,68.6,0,0.0
605,60.490,60.5,0,0.0
569,56.894,56.9,0,0.0
603,60.293,60.3,0,0.0
67,66.990,67.0,0,0.0
