#ops,ops/sec,mb/sec,us/op,ms/op
816,81.591,81.1,0,0.0
338,33.796,33.7,0,0.0
287,28.697,28.7,0,0.0
515,51.491,51.4,0,0.0
393,39.293,39.1,0,0.0
580,57.990,57.9,0,0.0
174,17.398,17.4,0,0.0
297,29.694,29.7,0,0.0
187,18.697,18.5,0,0.0
803,80.287,80.3,0,0.0
673,67.288,67.1,0,0.0
146,14.597,14.6,0,0.0
330,32.994,33.0,0,0.0
638,63.788,63.8,0,0.0
193,19.296,19.3,0,0.0
347,34.693,34.5,0,0.0
337,33.694,33.7,0,0.0
634,63.389,63.4,0,0.0
175,17.497,17.5,0,0.0
696,69.590,69.5,0,0.0
209,20.896,20.9,0,0.0
394,39.393,39.4,0,0.0
471,47.092,47.1,0,0.0
351,35.093,35.1,0,0.0
686,68.588,68.5,0,0.0
421,42.092,42.1,0,0.0
654,65.389,65.4,0,0.0
152,15.197,15.1,0,0.0
452,45.192,45.2,0,0.0
289,28.897,28.9,0,0.0
416,41.594,41.6,0,0.0
690,68.988,69.0,0,0.0
200,19.996,19.8,0,0.0
283,28.295,28.3,0,0.0
561,56.090,56.1,0,0.0
237,23.696,23.7,0,0.0
983,98.283,98.3,0,0.0
196,19.596,19.6,0,0.0
81,8.098,8.1,0,0.0
757,75.687,75.4,0,0.0
503,50.291,50.3,0,0.0
412,41.192,41.2,0,0.0
263,26.295,26.3,0,0.0
350,34.993,35.0,0,0.0
604,60.389,60.3,0,0.0
292,29.194,29.2,0,0.0
387,38.693,38.7,0,0.0
619,61.889,61.9,0,0.0
715,71.487,71.5,0,0.0
491,49.091,49.1,0,0.0
316,31.594,31.3,0,0.0
257,25.695,25.7,0,0.0
794,79.385,79.4,0,0.0
314,31.394,31.4,0,0.0
225,22.495,22.5,0,0.0
473,47.291,47.3,0,0.0
150,14.997,15.0,0,0.0
445,44.491,44.3,0,0.0
624,62.388,62.4,0,0.0
423,42.292,42.3,0,0.0
