70.6687	62.8673	7.80142
66.6837	47.7482	18.9355
68.7918	47.4036	21.3882
72.0186	53.3299	18.6887
70.9611	48.1084	22.8528
76.0714	48.6735	27.398
76.0903	49.2047	26.8856
74.3959	48.6375	25.7584
73.9669	51.5496	22.4174
75.2425	50.4849	24.7575
75.0769	50.3077	24.7692
74.2813	46.4579	27.8234
74.9743	47.9445	27.0298
75.2953	49.7175	25.5778
73.364	49.0286	24.3354
75.4124	50.2062	25.2062
75.5155	47.1134	28.4021
75.1279	46.1617	28.9662
75.0517	44.3182	30.7335
67.7403	47.6483	20.092
71.3555	50.0256	21.3299
68.4318	47.0978	21.334
75.9429	49.5413	26.4016
73.7998	47.5485	26.2513
66.5302	48.7718	17.7584
67.1619	47.1824	19.9795
71.2744	48.6639	22.6105
73.5567	49.0722	24.4845
74.384	49.0246	25.3593
75.3354	49.8452	25.4902
73.7494	50.5931	23.1563
73.2992	49.8721	23.4271
74.0246	50.616	23.4086
75.3099	47.7789	27.531
74.5999	49.8709	24.729
67.87	46.0031	21.8669
66.9223	48.0573	18.865
67.5064	49.1517	18.3548
68.3778	49.692	18.6858
67.4157	47.3442	20.0715
66.1863	44.982	21.2043
65.7099	46.5402	19.1697
67.0782	47.5823	19.4959
68.8752	47.2522	21.623
75.9507	50.3597	25.591
70.1439	50.7194	19.4245
