0.15	0.91
0.15	1.03
0.34	1.25
0.27	1.14
0.48	1.21
0.36	1.23
0.24	1.17
0.31	1.12
0.32	1.28
0.29	1.14
0.32	1.24
0.22	1.26
0.28	1.31
0.25	1.2
0.26	1.16
0.32	1.21
0.46	1.3
0.27	1.15
0.28	1.23
0.32	1.38
0.33	1.34
0.29	1.33
0.28	1.21
0.23	1.26
0.33	1.21
0.29	1.36
0.32	1.13
0.3	1.29
0.56	1.2
0.23	1.29
0.29	1.18
0.24	1.22
0.29	1.28
0.31	1.52
0.23	1.4
0.23	1.2
0.31	1.34
0.3	1.29
0.27	1.25
0.25	1.24
0.51	1.34
0.31	1.26
0.31	1.47
0.32	1.33
0.35	1.43
0.32	1.1
0.25	1.22
0.3	1.24
0.28	1.35
0.36	1.3
0.26	1.06
0.25	1.26
0.52	1.2
0.25	1.2
0.28	1.34
0.26	1.19
0.29	1.25
0.26	1.33
0.26	1.4
0.24	1.27
0.28	1.18
0.22	1.23
0.28	1.29
0.3	1.17
0.47	1.1
0.23	1.31
0.28	1.39
0.27	1.28
0.28	1.24
0.23	1.15
0.3	1.24
0.28	1.15
0.3	1.34
0.26	1.22
0.33	1.32
0.29	1.29
0.42	1.4
0.28	1.18
0.27	1.19
0.23	1.29
0.24	1.38
0.27	1.19
0.27	1.22
0.26	1.21
0.23	1.42
0.33	1.16
0.3	1.16
0.3	1.29
0.47	1.25
0.29	1.19
0.32	1.24
0.24	1.31
0.31	1.28
0.27	1.19
0.26	1.28
0.3	1.37
0.33	1.3
0.27	1.3
0.32	1.35
0.28	1.32
0.46	1.37
0.29	1.33
0.39	1.25
0.32	1.3
0.32	1.27
0.29	1.31
0.32	1.24
0.22	1.26
0.23	1.49
0.3	1.31
0.31	1.28
0.25	1.28
0.46	1.34
0.25	1.33
0.37	1.3
0.34	1.37
0.27	1.41
0.27	1.3
0.32	1.27
0.25	1.35
0.27	1.34
0.29	1.4
0.27	1.17
0.28	1.36
0.46	1.34
0.23	1.44
0.25	1.31
0.3	1.37
0.36	1.26
0.31	1.34
0.35	1.32
0.25	1.28
0.33	1.36
0.27	1.37
0.32	1.29
0.27	1.34
0.46	1.33
0.32	1.42
0.33	1.34
0.28	1.33
0.33	1.44
0.32	1.26
0.32	1.42
0.3	1.41
0.35	1.35
0.31	1.36
0.28	1.26
0.31	1.39
0.46	1.36
0.29	1.39
0.28	1.34
0.28	1.25
0.29	1.37
0.3	1.32
0.27	1.35
0.28	1.43
0.3	1.27
0.26	1.25
0.26	1.28
0.31	1.36
0.49	1.35
0.3	1.47
0.32	1.38
0.27	1.22
0.31	1.35
0.23	1.25
0.3	1.47
0.35	1.4
0.36	1.41
0.31	1.42
0.27	1.41
0.35	1.52
0.49	1.58
0.3	1.57
0.3	1.52
0.29	1.47
0.39	1.35
0.28	1.45
0.31	1.51
0.33	1.46
0.3	1.7
0.26	1.5
0.35	1.54
0.29	1.51
0.5	1.42
0.29	1.54
0.31	1.6
0.27	1.56
0.38	1.45
0.36	1.33
0.32	1.54
0.27	1.52
0.37	1.52
0.32	1.56
0.36	1.52
0.3	1.33
0.51	1.63
0.3	1.53
0.4	1.6
0.34	1.6
0.31	1.54
0.33	1.46
0.3	1.59
0.27	1.5
0.31	1.51
0.3	1.45
0.34	1.56
0.32	1.51
0.49	1.46
0.36	1.56
0.34	1.53
0.3	1.66
0.35	1.66
0.38	1.62
0.34	1.53
0.4	1.73
0.37	1.73
0.32	1.57
0.39	1.67
0.39	1.58
0.48	1.54
0.36	1.74
0.35	1.66
0.44	1.68
0.38	1.63
0.33	1.62
0.41	1.73
0.29	1.58
0.32	1.69
0.36	1.61
0.42	1.77
0.31	1.76
0.59	1.65
0.31	1.98
0.38	1.71
0.4	1.83
0.32	1.74
0.42	1.69
0.38	1.7
0.48	1.59
0.4	1.83
0.4	1.73
0.42	1.81
0.44	1.77
0.51	1.69
0.41	1.75
0.37	1.86
0.44	1.85
0.38	1.93
0.34	1.79
0.45	2.04
0.38	1.99
0.43	1.84
0.46	1.98
0.43	1.97
0.36	1.89
0.59	1.98
0.38	1.84
0.49	2
0.5	1.91
0.45	1.91
0.39	2
0.43	2
0.38	1.98
0.36	2
0.44	1.93
0.41	2.2
0.45	1.93
0.65	2.12
0.46	2.1
0.49	2.14
0.48	2.21
0.41	2.28
0.53	2.24
0.47	2.21
0.47	2.15
0.45	2.15
0.37	1.96
0.46	2.46
0.5	2.33
0.74	2.38
0.5	2.47
0.54	2.32
0.47	2.49
0.52	2.39
0.58	2.55
0.55	2.59
0.56	2.48
0.54	2.45
0.58	2.71
0.49	2.73
0.55	2.6
0.76	2.63
0.55	2.66
0.55	2.65
0.57	2.73
