0.58	4.34
0.51	3.65
0.3	1.95
0.14	1.24
0.13	0.95
0.56	3.75
0.18	1.56
0.29	1.98
0.43	3.08
0.62	4.34
0.54	4.26
0.42	2.98
0.36	2.87
0.37	2.9
0.33	2.87
0.2	2.11
0.02	0.26
0.17	1.26
0.51	4.02
0.41	3.28
0.35	2.76
0.68	4.6
0.33	3.08
0.01	0.22
0	0.29
0.59	4.73
0.55	4.47
0.12	1.18
0.07	0.85
0.36	3.04
0.3	2.39
0.36	2.45
0.6	4.73
0.54	4.05
0.23	1.81
0.02	0.25
0.17	1.73
0.41	3.76
0.09	0.88
0.6	4.12
0	0.23
0.45	3.45
0.63	4.75
0.56	4.32
0.01	0.26
0.01	0.26
0.59	4.74
0.44	3.43
0.2	1.41
0.07	0.79
0.58	4.87
0.61	4.51
