#ops,ops/sec,mb/sec,us/op,ms/op
2470,246.760,243.6,0,0.0
1009,100.809,100.8,0,0.0
999,99.810,99.8,0,0.0
990,98.910,98.9,0,0.0
1005,100.409,100.4,0,0.0
907,90.617,90.6,0,0.0
985,98.402,98.4,0,0.0
943,94.214,94.2,0,0.0
914,91.309,91.3,0,0.0
860,85.921,85.9,0,0.0
915,91.408,91.4,0,0.0
908,90.717,90.7,0,0.0
967,96.604,96.6,0,0.0
984,98.310,98.3,0,0.0
940,93.905,93.9,0,0.0
868,86.715,86.7,0,0.0
885,88.419,88.4,0,0.0
819,81.817,81.8,0,0.0
851,85.016,85.0,0,0.0
925,92.416,92.4,0,0.0
862,86.121,86.1,0,0.0
912,91.109,91.1,0,0.0
919,91.817,91.8,0,0.0
560,79.930,79.9,0,0.0
