#ops,ops/sec,mb/sec,us/op,ms/op
75702,7569.720,9.8,0,0.0
72439,7243.441,9.4,0,0.0
103667,10365.919,13.4,0,0.0
63311,6330.590,8.2,0,0.0
72216,7221.021,9.4,0,0.0
71265,7125.994,9.2,0,0.0
79823,7981.744,10.3,0,0.0
75990,7598.480,9.8,0,0.0
66881,6687.597,8.7,0,0.0
65928,6592.234,8.5,0,0.0
58418,5841.271,7.6,0,0.0
73878,7387.292,9.6,0,0.0
60908,6090.267,7.9,0,0.0
53560,5355.438,6.9,0,0.0
55792,5578.656,7.2,0,0.0
56678,5667.343,7.3,0,0.0
60447,6044.230,7.8,0,0.0
50216,5021.179,6.5,0,0.0
54479,5447.323,7.0,0,0.0
64552,6454.796,8.4,0,0.0
55781,5577.598,7.2,0,0.0
52515,5250.805,6.8,0,0.0
67385,6737.730,8.7,0,0.0
65121,6511.286,8.4,0,0.0
49671,4966.553,6.4,0,0.0
58737,5873.104,7.6,0,0.0
56905,5689.927,7.4,0,0.0
51262,5125.765,6.6,0,0.0
53180,5317.518,6.9,0,0.0
58947,5894.302,7.6,0,0.0
52892,5288.642,6.8,0,0.0
54564,5456.007,7.1,0,0.0
62451,6244.623,8.1,0,0.0
50423,5041.751,6.5,0,0.0
60541,6053.566,7.8,0,0.0
51867,5186.210,6.7,0,0.0
56299,5629.316,7.3,0,0.0
58725,5871.965,7.6,0,0.0
58905,5890.056,7.6,0,0.0
53349,5334.503,6.9,0,0.0
58951,5894.550,7.6,0,0.0
54481,5447.566,7.0,0,0.0
49938,4993.271,6.5,0,0.0
56142,5613.641,7.3,0,0.0
53633,5362.867,6.9,0,0.0
37506,3750.179,4.8,0,0.0
59335,5932.965,7.7,0,0.0
56894,5688.806,7.4,0,0.0
37773,3776.955,4.9,0,0.0
48491,4848.729,6.3,0,0.0
60392,6038.744,7.8,0,0.0
34936,3493.265,4.5,0,0.0
53762,5375.696,7.0,0,0.0
50174,5016.996,6.5,0,0.0
59151,5914.624,7.7,0,0.0
31015,3101.036,4.0,0,0.0
54023,5401.791,7.0,0,0.0
59298,5929.188,7.7,0,0.0
31429,3142.578,4.0,0,0.0
48124,4811.811,6.2,0,0.0
56337,5633.169,7.3,0,0.0
43935,4392.972,5.7,0,0.0
54493,5448.855,7.0,0,0.0
52452,5244.709,6.8,0,0.0
43672,4366.798,5.6,0,0.0
47303,4729.713,6.1,0,0.0
53644,5363.819,6.9,0,0.0
56192,5618.462,7.3,0,0.0
35611,3560.772,4.6,0,0.0
48590,4858.443,6.3,0,0.0
51590,5158.408,6.7,0,0.0
52656,5265.075,6.8,0,0.0
54600,5459.469,7.1,0,0.0
58366,5836.102,7.5,0,0.0
14860,1485.811,1.9,0,0.0
56042,5603.843,7.2,0,0.0
56445,5643.898,7.3,0,0.0
25797,2579.385,3.3,0,0.0
29886,2988.209,3.8,0,0.0
54383,5437.654,7.0,0,0.0
54594,5458.826,7.1,0,0.0
45771,4576.549,5.9,0,0.0
48654,4864.899,6.3,0,0.0
52384,5237.961,6.8,0,0.0
49625,4962.010,6.4,0,0.0
2314,231.356,0.3,0,0.0
48430,4842.525,6.3,0,0.0
51454,5144.876,6.6,0,0.0
50783,5077.808,6.6,0,0.0
1,0.100,0.0,0,0.0
53978,5397.333,7.0,0,0.0
51948,5194.264,6.7,0,0.0
28203,2819.977,3.6,0,0.0
30718,3071.474,3.9,0,0.0
57776,5777.070,7.5,0,0.0
50925,5092.042,6.6,0,0.0
6180,617.928,0.8,0,0.0
49410,4940.656,6.4,0,0.0
53953,5394.912,7.0,0,0.0
18886,1888.353,2.4,0,0.0
40314,4031.012,5.2,0,0.0
52305,5230.042,6.8,0,0.0
59242,5923.609,7.7,0,0.0
15747,1574.419,2.0,0,0.0
31922,3191.793,4.1,0,0.0
51645,5164.058,6.7,0,0.0
52170,5216.561,6.7,0,0.0
27549,2754.612,3.5,0,0.0
42825,4282.072,5.5,0,0.0
53800,5379.570,7.0,0,0.0
51147,5114.243,6.6,0,0.0
0,0.000,0.0,0,0.0
