#ops,ops/sec,mb/sec,us/op,ms/op
2485,248.477,0.8,0,0.0
2696,269.574,0.9,0,0.0
1535,153.482,0.5,0,0.0
3157,315.656,1.0,0,0.0
3329,332.850,1.1,0,0.0
3193,319.261,1.1,0,0.0
2269,226.865,0.7,0,0.0
2347,234.665,0.8,0,0.0
2107,210.663,0.7,0,0.0
3739,373.848,1.3,0,0.0
3809,380.845,1.4,0,0.0
3242,324.149,1.1,0,0.0
2048,204.764,0.7,0,0.0
2455,245.455,0.9,0,0.0
1807,180.667,0.6,0,0.0
4020,401.939,1.4,0,0.0
4117,411.633,1.4,0,0.0
4077,407.635,1.4,0,0.0
1888,188.769,0.7,0,0.0
2502,250.166,0.9,0,0.0
2924,292.354,1.0,0,0.0
4243,424.235,1.5,0,0.0
4257,425.639,1.5,0,0.0
4083,408.240,1.4,0,0.0
2852,285.145,1.0,0,0.0
2540,253.955,0.9,0,0.0
2901,290.052,1.0,0,0.0
2699,269.852,0.9,0,0.0
2974,297.341,1.1,0,0.0
4337,433.624,1.5,0,0.0
4353,435.236,1.5,0,0.0
4041,404.054,1.4,0,0.0
2172,217.182,0.7,0,0.0
2434,243.375,0.9,0,0.0
2840,283.976,1.0,0,0.0
1794,179.379,0.6,0,0.0
2490,248.974,0.9,0,0.0
4575,457.454,1.6,0,0.0
4489,448.860,1.6,0,0.0
4031,403.064,1.4,0,0.0
2489,248.872,0.9,0,0.0
1921,192.082,0.6,0,0.0
1897,189.681,0.6,0,0.0
4722,472.163,1.7,0,0.0
4769,476.822,1.6,0,0.0
4575,457.430,1.6,0,0.0
2492,249.156,0.8,0,0.0
2719,271.854,0.9,0,0.0
2368,236.762,0.8,0,0.0
2966,295.090,1.0,0,0.0
4658,465.757,1.7,0,0.0
4629,462.841,1.6,0,0.0
3826,382.540,1.4,0,0.0
2659,265.858,0.9,0,0.0
3239,323.849,1.1,0,0.0
3103,310.256,1.1,0,0.0
2374,237.363,0.8,0,0.0
2571,257.049,0.9,0,0.0
4754,475.318,1.7,0,0.0
4872,487.121,1.7,0,0.0
