#ops,ops/sec,mb/sec,us/op,ms/op
2028,202.603,0.6,0,0.0
2196,219.382,0.7,0,0.0
2309,230.690,0.7,0,0.0
2346,234.366,0.7,0,0.0
2552,254.966,0.8,0,0.0
2585,258.245,0.8,0,0.0
2684,268.155,0.8,0,0.0
2078,207.597,0.7,0,0.0
2123,212.089,0.7,0,0.0
,,,,
1754,175.225,0.5,0,0.0
1647,164.550,0.5,0,0.0
2638,263.538,0.8,0,0.0
2645,264.259,0.9,0,0.0
2657,265.436,0.8,0,0.0
2794,279.146,0.9,0,0.0
2782,277.924,0.9,0,0.0
2862,285.942,0.9,0,0.0
2321,231.868,0.8,0,0.0
2330,232.767,0.7,0,0.0
2214,221.200,0.7,0,0.0
,,,,950.639
2276,227.372,0.7,0,0.0
2266,226.396,0.7,0,0.0
2338,233.587,0.8,0,0.0
2292,228.973,0.7,0,0.0
2264,226.196,0.7,0,0.0
2330,232.790,0.7,0,0.0
2376,237.385,0.8,0,0.0
2374,237.161,0.8,0,0.0
2438,243.558,0.7,0,0.0
2383,238.060,0.8,0,0.0
2411,240.860,0.7,0,0.0
2539,253.646,0.8,0,0.0
2448,244.555,0.8,0,0.0
2498,249.549,0.8,0,0.0
2465,246.255,0.8,0,0.0
2482,247.976,0.8,0,0.0
2475,247.252,0.8,0,0.0
2490,248.751,0.8,0,0.0
2453,245.055,0.8,0,0.0
2482,247.976,0.8,0,0.0
2373,237.061,0.8,0,0.0
2454,245.156,0.8,0,0.0
2625,262.238,0.9,0,0.0
2487,248.476,0.8,0,0.0
2512,250.950,0.8,0,0.0
2626,262.338,0.8,0,0.0
2583,258.043,0.8,0,0.0
2577,257.443,0.8,0,0.0
2490,248.750,0.8,0,0.0
,,,,
2680,267.731,0.8,0,0.0
,,,,
2628,262.538,0.8,0,0.0
,,,,
2564,256.145,0.8,0,0.0
2570,256.744,0.8,0,0.0
2586,258.342,0.8,0,0.0
2690,268.731,0.8,0,0.0
