#ops,ops/sec,mb/sec,us/op,ms/op
4468,446.361,1.4,0,0.0
4972,496.719,1.6,0,0.0
5006,500.097,1.6,0,0.0
4560,455.559,1.5,0,0.0
4578,457.387,1.5,0,0.0
6207,620.073,2.0,0,0.0
6588,658.146,2.2,0,0.0
6617,661.044,2.2,0,0.0
7059,705.188,2.4,0,0.0
7226,721.883,2.3,0,0.0
6831,682.415,2.3,0,0.0
6972,696.503,2.4,0,0.0
5909,590.304,1.9,0,0.0
6505,649.854,2.1,0,0.0
4521,451.645,1.5,0,0.0
5591,558.543,1.7,0,0.0
6747,674.021,2.2,0,0.0
6809,680.223,2.3,0,0.0
2125,212.286,0.6,0,0.0
6434,642.778,2.1,0,0.0
7913,790.585,2.6,0,0.0
8053,804.495,2.6,0,0.0
7040,703.295,2.4,0,0.0
8194,818.575,2.8,0,0.0
7870,786.218,2.6,0,0.0
8383,837.461,2.7,0,0.0
8191,818.275,2.7,0,0.0
6318,631.173,2.0,0,0.0
7162,715.549,2.4,0,0.0
5208,520.279,1.7,0,0.0
7470,746.257,2.5,0,0.0
6885,687.807,2.3,0,0.0
7843,783.514,2.6,0,0.0
7730,772.231,2.6,0,0.0
7361,735.364,2.6,0,0.0
7932,792.401,2.7,0,0.0
7350,734.265,2.4,0,0.0
8102,809.390,2.7,0,0.0
7866,785.818,2.5,0,0.0
8268,825.972,2.7,0,0.0
8098,808.991,2.6,0,0.0
8109,810.085,2.7,0,0.0
8085,807.713,2.6,0,0.0
7360,735.265,2.5,0,0.0
7329,732.167,2.4,0,0.0
7303,729.575,2.4,0,0.0
8422,841.351,2.8,0,0.0
2231,222.879,0.7,0,0.0
8026,801.792,2.7,0,0.0
8423,841.481,2.9,0,0.0
8378,836.964,2.8,0,0.0
8730,872.127,2.9,0,0.0
,,,,6459
8431,842.259,2.8,0,0.0
8586,857.738,2.8,0,0.0
9014,900.499,2.8,0,0.0
8792,878.337,2.9,0,0.0
7612,760.464,2.5,0,0.0
6988,698.101,2.3,0,0.0
3122,311.888,1.0,0,0.0
