#ops,ops/sec,mb/sec,us/op,ms/op
2235,223.279,27.5,0,0.0
2445,244.258,30.5,0,0.0
2647,264.439,33.0,0,0.0
2913,291.015,36.4,0,0.0
3070,306.697,38.3,0,0.0
3190,318.682,39.8,0,0.0
3208,320.486,40.1,0,0.0
3329,332.572,41.6,0,0.0
3274,327.074,40.9,0,0.0
3363,335.971,42.0,0,0.0
3280,327.676,41.0,0,0.0
3308,330.474,41.3,0,0.0
3414,341.061,42.6,0,0.0
3330,332.672,41.6,0,0.0
3356,335.271,41.9,0,0.0
3359,335.567,41.9,0,0.0
3320,331.675,41.5,0,0.0
3368,336.465,42.1,0,0.0
3396,339.268,42.4,0,0.0
3342,333.871,41.7,0,0.0
3417,341.363,42.7,0,0.0
3338,333.468,41.7,0,0.0
3392,338.868,42.4,0,0.0
3396,339.263,42.4,0,0.0
3350,334.669,41.8,0,0.0
3369,336.570,42.1,0,0.0
3342,333.871,41.7,0,0.0
3413,340.963,42.6,0,0.0
3361,335.768,42.0,0,0.0
3394,339.065,42.4,0,0.0
3331,332.771,41.6,0,0.0
3343,333.970,41.7,0,0.0
3304,330.072,41.3,0,0.0
3260,325.681,40.7,0,0.0
3286,328.276,41.0,0,0.0
3314,331.070,41.4,0,0.0
3402,339.867,42.5,0,0.0
3379,337.562,42.2,0,0.0
3350,334.672,41.8,0,0.0
3289,328.578,41.1,0,0.0
3295,329.175,41.1,0,0.0
3383,337.964,42.2,0,0.0
3330,332.674,41.6,0,0.0
3303,329.974,41.2,0,0.0
3334,333.069,41.6,0,0.0
3307,330.376,41.3,0,0.0
3288,328.471,41.1,0,0.0
3274,327.080,40.9,0,0.0
3287,328.377,41.0,0,0.0
3312,330.875,41.4,0,0.0
3408,340.463,42.6,0,0.0
3341,333.770,41.7,0,0.0
3312,330.873,41.4,0,0.0
3346,334.269,41.8,0,0.0
3398,339.465,42.4,0,0.0
3371,336.767,42.1,0,0.0
3347,334.367,41.8,0,0.0
3361,335.771,42.0,0,0.0
3375,337.164,42.1,0,0.0
3357,335.370,41.9,0,0.0
